Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
75.0,75.5,50,D3,0.5,0,19,4.0,Celloer,Str
75.5,76.0,52,E3,0.5,0,19,4.5,Celloer,Str
76.0,77.0,53,E#3,1.0,0,20,1.0,Celloer,Str
77.0,77.5,54,F#3,0.5,0,20,2.0,Celloer,Str
79.0,79.25,50,D3,0.25,0,20,4.0,Celloer,Str
79.25,79.5,49,C#3,0.25,0,20,4.25,Celloer,Str
79.5,79.75,50,D3,0.25,0,20,4.5,Celloer,Str
79.75,80.0,52,E3,0.25,0,20,4.75,Celloer,Str
80.0,81.0,53,E#3,1.0,0,21,1.0,Celloer,Str
81.0,81.5,54,F#3,0.5,0,21,2.0,Celloer,Str
83.5,84.0,61,C#4,0.5,0,21,4.5,Celloer,Str
84.5,85.0,62,D4,0.5,0,22,1.5,Celloer,Str
85.5,86.0,55,G3,0.5,0,22,2.5,Celloer,Str
86.5,87.0,54,F#3,0.5,0,22,3.5,Celloer,Str
87.5,88.0,49,C#3,0.5,0,22,4.5,Celloer,Str
88.5,89.0,50,D3,0.5,0,23,1.5,Celloer,Str
89.5,90.0,43,G2,0.5,0,23,2.5,Celloer,Str
90.0,90.5,42,F#2,0.5,0,23,3.0,Celloer,Str
107.5,108.5,47,B2,1.0,0,27,4.5,Celloer,Str
111.5,112.5,52,E3,1.0,0,28,4.5,Celloer,Str
112.5,114.5,47,B2,2.0,0,29,1.5,Celloer,Str
117.0,118.0,43,G2,1.0,0,30,2.0,Celloer,Str
118.0,119.0,42,F#2,1.0,0,31,1.0,Celloer,Str
119.0,119.5,40,E2,0.5,0,31,2.0,Celloer,Str
121.0,121.5,44,G#2,0.5,0,31,4.0,Celloer,Str
121.5,122.0,43,G2,0.5,0,31,4.5,Celloer,Str
122.0,123.0,42,F#2,1.0,0,32,1.0,Celloer,Str
123.0,123.5,40,E2,0.5,0,32,2.0,Celloer,Str
156.0,158.0,37,C#2,2.0,0,40,3.0,Celloer,Str
158.0,160.0,38,D2,2.0,0,41,1.0,Celloer,Str
160.0,162.0,40,E2,2.0,0,41,3.0,Celloer,Str
162.0,162.25,42,F#2,0.25,0,42,1.0,Celloer,Str
162.25,162.5,44,G#2,0.25,0,42,1.25,Celloer,Str
162.5,162.75,45,A2,0.25,0,42,1.5,Celloer,Str
162.75,163.0,44,G#2,0.25,0,42,1.75,Celloer,Str
163.0,163.25,45,A2,0.25,0,42,2.0,Celloer,Str
163.25,163.5,44,G#2,0.25,0,42,2.25,Celloer,Str
163.5,163.75,45,A2,0.25,0,42,2.5,Celloer,Str
163.75,164.0,44,G#2,0.25,0,42,2.75,Celloer,Str
164.0,164.5,45,A2,0.5,0,42,3.0,Celloer,Str
164.5,165.0,55,G3,0.5,0,42,3.5,Celloer,Str
165.0,165.5,54,F#3,0.5,0,42,4.0,Celloer,Str
165.5,166.0,52,E3,0.5,0,42,4.5,Celloer,Str
166.0,166.5,50,D3,0.5,0,43,1.0,Celloer,Str
166.5,166.75,52,E3,0.25,0,43,1.5,Celloer,Str
166.75,167.0,52,E3,0.25,0,43,1.75,Celloer,Str
167.0,167.5,54,F#3,0.5,0,43,2.0,Celloer,Str
167.5,168.0,49,C#3,0.5,0,43,2.5,Celloer,Str
168.0,168.5,50,D3,0.5,0,43,3.0,Celloer,Str
168.5,168.75,45,A2,0.25,0,43,3.5,Celloer,Str
168.75,169.0,45,A2,0.25,0,43,3.75,Celloer,Str
169.0,169.5,47,B2,0.5,0,43,4.0,Celloer,Str
169.5,170.0,52,E3,0.5,0,43,4.5,Celloer,Str
170.0,172.5,50,D3,2.5,0,44,1.0,Celloer,Str
172.5,172.75,50,D3,0.25,0,44,3.5,Celloer,Str
172.75,173.0,50,D3,0.25,0,44,3.75,Celloer,Str
173.0,173.5,49,C#3,0.5,0,44,4.0,Celloer,Str
173.5,174.0,47,B2,0.5,0,44,4.5,Celloer,Str
174.0,174.5,45,A2,0.5,0,45,1.0,Celloer,Str
174.5,174.75,54,F#3,0.25,0,45,1.5,Celloer,Str
174.75,175.0,54,F#3,0.25,0,45,1.75,Celloer,Str
175.0,175.5,49,C#3,0.5,0,45,2.0,Celloer,Str
175.5,176.0,50,D3,0.5,0,45,2.5,Celloer,Str
176.0,176.5,45,A2,0.5,0,45,3.0,Celloer,Str
176.5,176.75,47,B2,0.25,0,45,3.5,Celloer,Str
176.75,177.0,47,B2,0.25,0,45,3.75,Celloer,Str
177.0,177.5,42,F#2,0.5,0,45,4.0,Celloer,Str
177.5,178.0,41,E#2,0.5,0,45,4.5,Celloer,Str
178.0,180.5,42,F#2,2.5,0,46,1.0,Celloer,Str
180.5,181.0,62,D4,0.5,0,46,3.5,Celloer,Str
181.0,181.5,61,C#4,0.5,0,46,4.0,Celloer,Str
181.5,182.0,59,B3,0.5,0,46,4.5,Celloer,Str
182.0,182.5,57,A3,0.5,0,47,1.0,Celloer,Str
