Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
12.0,16.0,52,E3,4.0,0,4,1.0,Bratsjer,Str
16.0,20.5,51,D#3,4.5,0,5,1.0,Bratsjer,Str
36.0,40.0,50,D3,4.0,0,10,1.0,Bratsjer,Str
40.0,42.0,50,D3,2.0,0,11,1.0,Bratsjer,Str
42.0,44.5,49,C#3,2.5,0,11,3.0,Bratsjer,Str
64.0,70.5,54,F#3,6.5,0,17,1.0,Bratsjer,Str
75.0,75.5,66,F#4,0.5,0,19,4.0,Bratsjer,Str
75.5,76.0,67,G4,0.5,0,19,4.5,Bratsjer,Str
76.0,77.0,68,G#4,1.0,0,20,1.0,Bratsjer,Str
77.0,77.5,70,A#4,0.5,0,20,2.0,Bratsjer,Str
79.0,79.25,66,F#4,0.25,0,20,4.0,Bratsjer,Str
79.25,79.5,67,G4,0.25,0,20,4.25,Bratsjer,Str
79.5,79.75,66,F#4,0.25,0,20,4.5,Bratsjer,Str
79.75,80.0,67,G4,0.25,0,20,4.75,Bratsjer,Str
80.0,81.0,68,G#4,1.0,0,21,1.0,Bratsjer,Str
81.0,81.5,70,A#4,0.5,0,21,2.0,Bratsjer,Str
83.5,84.0,70,A#4,0.5,0,21,4.5,Bratsjer,Str
84.5,85.0,71,B4,0.5,0,22,1.5,Bratsjer,Str
85.5,86.0,64,E4,0.5,0,22,2.5,Bratsjer,Str
86.5,87.0,66,F#4,0.5,0,22,3.5,Bratsjer,Str
87.5,88.0,58,A#3,0.5,0,22,4.5,Bratsjer,Str
88.5,89.0,59,B3,0.5,0,23,1.5,Bratsjer,Str
89.5,90.0,52,E3,0.5,0,23,2.5,Bratsjer,Str
90.0,90.5,54,F#3,0.5,0,23,3.0,Bratsjer,Str
107.5,108.5,64,E4,1.0,0,27,4.5,Bratsjer,Str
125.0,126.0,55,G3,1.0,0,32,4.0,Bratsjer,Str
126.0,127.0,57,A3,1.0,0,33,1.0,Bratsjer,Str
127.0,127.5,58,B-3,0.5,0,33,2.0,Bratsjer,Str
