Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
90.25,90.5,66,F#4,0.25,0,23,3.25,Fløyte,Fl
90.5,90.75,68,G#4,0.25,0,23,3.5,Fløyte,Fl
90.75,91.0,70,A#4,0.25,0,23,3.75,Fløyte,Fl
91.0,91.5,66,F#4,0.5,0,23,4.0,Fløyte,Fl
91.0,91.5,71,B4,0.5,0,23,4.0,Fløyte,Fl
91.5,92.0,67,G4,0.5,0,23,4.5,Fløyte,Fl
91.5,92.0,73,C#5,0.5,0,23,4.5,Fløyte,Fl
92.0,93.0,68,G#4,1.0,0,24,1.0,Fløyte,Fl
92.0,93.0,74,D5,1.0,0,24,1.0,Fløyte,Fl
93.0,93.5,70,A#4,0.5,0,24,2.0,Fløyte,Fl
93.0,93.5,73,C#5,0.5,0,24,2.0,Fløyte,Fl
95.0,95.25,66,F#4,0.25,0,24,4.0,Fløyte,Fl
95.0,95.25,71,B4,0.25,0,24,4.0,Fløyte,Fl
95.25,95.5,67,G4,0.25,0,24,4.25,Fløyte,Fl
95.25,95.5,76,E5,0.25,0,24,4.25,Fløyte,Fl
95.5,95.75,66,F#4,0.25,0,24,4.5,Fløyte,Fl
95.5,95.75,74,D5,0.25,0,24,4.5,Fløyte,Fl
95.75,96.0,67,G4,0.25,0,24,4.75,Fløyte,Fl
95.75,96.0,71,B4,0.25,0,24,4.75,Fløyte,Fl
96.0,97.0,68,G#4,1.0,0,25,1.0,Fløyte,Fl
96.0,97.0,74,D5,1.0,0,25,1.0,Fløyte,Fl
97.0,97.5,70,A#4,0.5,0,25,2.0,Fløyte,Fl
97.0,97.5,73,C#5,0.5,0,25,2.0,Fløyte,Fl
99.0,99.25,78,F#5,0.25,0,25,4.0,Fløyte,Fl
99.25,99.5,76,E5,0.25,0,25,4.25,Fløyte,Fl
99.5,99.75,76,E5,0.25,0,25,4.5,Fløyte,Fl
99.5,100.0,67,G4,0.5,0,25,4.5,Fløyte,Fl
99.75,100.0,76,E5,0.25,0,25,4.75,Fløyte,Fl
100.0,100.25,79,G5,0.25,0,26,1.0,Fløyte,Fl
100.25,100.5,78,F#5,0.25,0,26,1.25,Fløyte,Fl
100.5,100.75,78,F#5,0.25,0,26,1.5,Fløyte,Fl
100.5,101.0,66,F#4,0.5,0,26,1.5,Fløyte,Fl
100.75,101.0,78,F#5,0.25,0,26,1.75,Fløyte,Fl
101.0,101.25,83,B5,0.25,0,26,2.0,Fløyte,Fl
101.25,101.5,74,D5,0.25,0,26,2.25,Fløyte,Fl
101.5,101.75,74,D5,0.25,0,26,2.5,Fløyte,Fl
101.5,102.0,64,E4,0.5,0,26,2.5,Fløyte,Fl
101.75,102.0,74,D5,0.25,0,26,2.75,Fløyte,Fl
102.0,102.25,74,D5,0.25,0,26,3.0,Fløyte,Fl
102.25,102.5,73,C#5,0.25,0,26,3.25,Fløyte,Fl
102.5,102.75,73,C#5,0.25,0,26,3.5,Fløyte,Fl
102.5,103.0,64,E4,0.5,0,26,3.5,Fløyte,Fl
102.75,103.0,73,C#5,0.25,0,26,3.75,Fløyte,Fl
103.0,103.25,81,A5,0.25,0,26,4.0,Fløyte,Fl
103.25,103.5,73,C#5,0.25,0,26,4.25,Fløyte,Fl
103.5,103.75,73,C#5,0.25,0,26,4.5,Fløyte,Fl
103.5,104.0,62,D4,0.5,0,26,4.5,Fløyte,Fl
103.75,104.0,73,C#5,0.25,0,26,4.75,Fløyte,Fl
104.0,104.25,73,C#5,0.25,0,27,1.0,Fløyte,Fl
104.25,104.5,71,B4,0.25,0,27,1.25,Fløyte,Fl
104.5,104.75,71,B4,0.25,0,27,1.5,Fløyte,Fl
