Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
44.0,51.5,66,F#4,7.5,0,12,1.0,F-horn,Hn
52.0,59.5,54,F#3,7.5,0,14,1.0,F-horn,Hn
152.5,152.75,57,A3,0.25,0,39,3.5,F-horn,Hn
152.5,152.75,69,A4,0.25,0,39,3.5,F-horn,Hn
152.75,153.0,57,A3,0.25,0,39,3.75,F-horn,Hn
152.75,153.0,69,A4,0.25,0,39,3.75,F-horn,Hn
153.0,153.5,57,A3,0.5,0,39,4.0,F-horn,Hn
153.0,153.5,69,A4,0.5,0,39,4.0,F-horn,Hn
153.5,154.0,57,A3,0.5,0,39,4.5,F-horn,Hn
153.5,154.0,69,A4,0.5,0,39,4.5,F-horn,Hn
154.0,156.0,54,F#3,2.0,0,40,1.0,F-horn,Hn
154.0,156.0,66,F#4,2.0,0,40,1.0,F-horn,Hn
200.5,201.0,57,A3,0.5,0,51,3.5,F-horn,Hn
200.5,201.0,67,G4,0.5,0,51,3.5,F-horn,Hn
201.0,201.75,56,G#3,0.75,0,51,4.0,F-horn,Hn
201.0,201.75,68,G#4,0.75,0,51,4.0,F-horn,Hn
201.75,202.0,56,G#3,0.25,0,51,4.75,F-horn,Hn
201.75,202.0,68,G#4,0.25,0,51,4.75,F-horn,Hn
202.0,202.75,56,G#3,0.75,0,52,1.0,F-horn,Hn
202.0,202.75,68,G#4,0.75,0,52,1.0,F-horn,Hn
202.75,203.0,54,F#3,0.25,0,52,1.75,F-horn,Hn
202.75,203.0,66,F#4,0.25,0,52,1.75,F-horn,Hn
203.0,203.75,54,F#3,0.75,0,52,2.0,F-horn,Hn
203.0,203.75,64,E4,0.75,0,52,2.0,F-horn,Hn
203.75,204.0,51,D#3,0.25,0,52,2.75,F-horn,Hn
203.75,204.0,63,D#4,0.25,0,52,2.75,F-horn,Hn
204.0,204.5,49,C#3,0.5,0,52,3.0,F-horn,Hn
204.0,204.5,61,C#4,0.5,0,52,3.0,F-horn,Hn
208.5,209.0,57,A3,0.5,0,53,3.5,F-horn,Hn
208.5,209.0,67,G4,0.5,0,53,3.5,F-horn,Hn
209.0,209.75,56,G#3,0.75,0,53,4.0,F-horn,Hn
209.0,209.75,68,G#4,0.75,0,53,4.0,F-horn,Hn
209.75,210.0,56,G#3,0.25,0,53,4.75,F-horn,Hn
209.75,210.0,68,G#4,0.25,0,53,4.75,F-horn,Hn
210.0,210.75,56,G#3,0.75,0,54,1.0,F-horn,Hn
210.0,210.75,68,G#4,0.75,0,54,1.0,F-horn,Hn
210.75,211.0,54,F#3,0.25,0,54,1.75,F-horn,Hn
210.75,211.0,66,F#4,0.25,0,54,1.75,F-horn,Hn
211.0,211.75,54,F#3,0.75,0,54,2.0,F-horn,Hn
211.0,211.75,64,E4,0.75,0,54,2.0,F-horn,Hn
211.75,212.0,51,D#3,0.25,0,54,2.75,F-horn,Hn
211.75,212.0,63,D#4,0.25,0,54,2.75,F-horn,Hn
212.0,212.5,49,C#3,0.5,0,54,3.0,F-horn,Hn
212.0,212.5,61,C#4,0.5,0,54,3.0,F-horn,Hn
232.5,233.0,52,E3,0.5,0,59,3.5,F-horn,Hn
232.5,233.0,62,D4,0.5,0,59,3.5,F-horn,Hn
233.0,233.75,51,E-3,0.75,0,59,4.0,F-horn,Hn
233.0,233.75,63,E-4,0.75,0,59,4.0,F-horn,Hn
233.75,234.0,51,E-3,0.25,0,59,4.75,F-horn,Hn
233.75,234.0,63,E-4,0.25,0,59,4.75,F-horn,Hn
234.0,234.75,51,E-3,0.75,0,60,1.0,F-horn,Hn
234.0,234.75,63,E-4,0.75,0,60,1.0,F-horn,Hn
234.75,235.0,49,D-3,0.25,0,60,1.75,F-horn,Hn
234.75,235.0,61,D-4,0.25,0,60,1.75,F-horn,Hn
235.0,235.75,49,D-3,0.75,0,60,2.0,F-horn,Hn
235.0,235.75,59,C-4,0.75,0,60,2.0,F-horn,Hn
235.75,236.0,46,B-2,0.25,0,60,2.75,F-horn,Hn
235.75,236.0,58,B-3,0.25,0,60,2.75,F-horn,Hn
236.0,236.5,44,A-2,0.5,0,60,3.0,F-horn,Hn
236.0,236.5,56,A-3,0.5,0,60,3.0,F-horn,Hn
240.5,241.0,52,E3,0.5,0,61,3.5,F-horn,Hn
240.5,241.0,62,D4,0.5,0,61,3.5,F-horn,Hn
241.0,241.75,51,E-3,0.75,0,61,4.0,F-horn,Hn
241.0,241.75,63,E-4,0.75,0,61,4.0,F-horn,Hn
241.75,242.0,51,E-3,0.25,0,61,4.75,F-horn,Hn
241.75,242.0,63,E-4,0.25,0,61,4.75,F-horn,Hn
242.0,242.75,51,E-3,0.75,0,62,1.0,F-horn,Hn
242.0,242.75,63,E-4,0.75,0,62,1.0,F-horn,Hn
242.75,243.0,49,D-3,0.25,0,62,1.75,F-horn,Hn
242.75,243.0,61,D-4,0.25,0,62,1.75,F-horn,Hn
243.0,243.75,49,D-3,0.75,0,62,2.0,F-horn,Hn
243.0,243.75,59,C-4,0.75,0,62,2.0,F-horn,Hn
243.75,244.0,46,B-2,0.25,0,62,2.75,F-horn,Hn
243.75,244.0,58,B-3,0.25,0,62,2.75,F-horn,Hn
244.0,244.5,44,A-2,0.5,0,62,3.0,F-horn,Hn
244.0,244.5,56,A-3,0.5,0,62,3.0,F-horn,Hn
267.0,268.0,58,B-3,1.0,0,68,4.0,F-horn,Hn
267.0,268.0,50,D3,1.0,0,68,4.0,F-horn,Hn
268.0,268.5,59,B3,0.5,0,68,1.0,F-horn,Hn
268.5,269.0,56,G#3,0.5,0,68,1.5,F-horn,Hn
269.0,269.5,57,A3,0.5,0,68,2.0,F-horn,Hn
268.0,269.5,49,C#3,1.5,0,68,1.0,F-horn,Hn
275.0,276.0,61,C#4,1.0,0,70,4.0,F-horn,Hn
275.0,276.0,53,F3,1.0,0,70,4.0,F-horn,Hn
276.0,276.5,62,D4,0.5,0,70,1.0,F-horn,Hn
276.5,277.0,59,B3,0.5,0,70,1.5,F-horn,Hn
277.0,277.5,60,C4,0.5,0,70,2.0,F-horn,Hn
276.0,277.5,52,E3,1.5,0,70,1.0,F-horn,Hn
280.0,280.5,62,D4,0.5,0,71,1.0,F-horn,Hn
280.5,281.0,59,B3,0.5,0,71,1.5,F-horn,Hn
281.0,281.5,60,C4,0.5,0,71,2.0,F-horn,Hn
280.0,281.5,52,E3,1.5,0,71,1.0,F-horn,Hn
284.0,284.5,62,D4,0.5,0,72,1.0,F-horn,Hn
284.5,285.0,59,B3,0.5,0,72,1.5,F-horn,Hn
285.0,285.5,60,C4,0.5,0,72,2.0,F-horn,Hn
284.0,285.5,53,F3,1.5,0,72,1.0,F-horn,Hn
286.0,287.5,72,C5,1.5,0,73,3.0,F-horn,Hn
286.0,287.5,69,A4,1.5,0,73,3.0,F-horn,Hn
288.0,288.5,62,D4,0.5,0,73,1.0,F-horn,Hn
288.5,289.0,59,B3,0.5,0,73,1.5,F-horn,Hn
289.0,289.5,60,C4,0.5,0,73,2.0,F-horn,Hn
288.0,289.5,53,F3,1.5,0,73,1.0,F-horn,Hn
290.0,291.5,69,A4,1.5,0,74,1.0,F-horn,Hn
290.0,291.5,72,C5,1.5,0,74,1.0,F-horn,Hn
292.0,293.5,69,A4,1.5,0,74,3.0,F-horn,Hn
292.0,293.5,72,C5,1.5,0,74,3.0,F-horn,Hn
294.0,295.5,69,A4,1.5,0,75,1.0,F-horn,Hn
294.0,295.5,72,C5,1.5,0,75,1.0,F-horn,Hn
296.0,297.5,67,G4,1.5,0,75,3.0,F-horn,Hn
296.0,297.5,69,A4,1.5,0,75,3.0,F-horn,Hn
298.0,299.5,67,G4,1.5,0,76,3.0,F-horn,Hn
298.0,299.5,69,A4,1.5,0,76,3.0,F-horn,Hn
300.0,301.0,60,C4,1.0,0,76,1.0,F-horn,Hn
301.0,301.5,61,C#4,0.5,0,76,2.0,F-horn,Hn
302.0,303.0,60,C4,1.0,0,77,3.0,F-horn,Hn
303.0,303.5,61,C#4,0.5,0,77,4.0,F-horn,Hn
354.0,356.0,54,F#3,2.0,0,90,1.0,F-horn,Hn
354.0,356.0,66,F#4,2.0,0,90,1.0,F-horn,Hn
356.0,358.0,53,F3,2.0,0,90,3.0,F-horn,Hn
356.0,358.0,65,F4,2.0,0,90,3.0,F-horn,Hn
358.0,358.5,54,F#3,0.5,0,91,1.0,F-horn,Hn
358.0,358.5,66,F#4,0.5,0,91,1.0,F-horn,Hn
358.5,359.5,54,F#3,1.0,0,91,1.5,F-horn,Hn
358.5,359.5,66,F#4,1.0,0,91,1.5,F-horn,Hn
359.5,362.0,54,F#3,2.5,0,91,2.5,F-horn,Hn
359.5,362.0,66,F#4,2.5,0,91,2.5,F-horn,Hn
362.0,364.0,54,F#3,2.0,0,92,1.0,F-horn,Hn
362.0,364.0,66,F#4,2.0,0,92,1.0,F-horn,Hn
364.0,366.0,55,G3,2.0,0,92,3.0,F-horn,Hn
364.0,366.0,67,G4,2.0,0,92,3.0,F-horn,Hn
366.0,366.5,54,F#3,0.5,0,93,1.0,F-horn,Hn
366.0,366.5,66,F#4,0.5,0,93,1.0,F-horn,Hn
366.5,367.5,54,F#3,1.0,0,93,1.5,F-horn,Hn
366.5,367.5,66,F#4,1.0,0,93,1.5,F-horn,Hn
367.5,368.0,54,F#3,0.5,0,93,2.5,F-horn,Hn
367.5,368.0,66,F#4,0.5,0,93,2.5,F-horn,Hn
368.0,370.0,60,C4,2.0,0,93,3.0,F-horn,Hn
368.0,370.0,72,C5,2.0,0,93,3.0,F-horn,Hn
370.0,372.0,59,B3,2.0,0,94,1.0,F-horn,Hn
370.0,372.0,71,B4,2.0,0,94,1.0,F-horn,Hn
372.0,374.0,58,B-3,2.0,0,94,3.0,F-horn,Hn
372.0,374.0,70,B-4,2.0,0,94,3.0,F-horn,Hn
374.0,376.0,57,A3,2.0,0,95,1.0,F-horn,Hn
374.0,376.0,69,A4,2.0,0,95,1.0,F-horn,Hn
376.0,378.0,54,F#3,2.0,0,95,3.0,F-horn,Hn
376.0,378.0,62,D4,2.0,0,95,3.0,F-horn,Hn
378.0,380.0,54,F#3,2.0,0,96,1.0,F-horn,Hn
378.0,380.0,62,D4,2.0,0,96,1.0,F-horn,Hn
380.0,382.0,55,G3,2.0,0,96,3.0,F-horn,Hn
380.0,382.0,67,G4,2.0,0,96,3.0,F-horn,Hn
382.0,382.5,54,F#3,0.5,0,97,1.0,F-horn,Hn
382.0,382.5,66,F#4,0.5,0,97,1.0,F-horn,Hn
382.5,383.5,54,F#3,1.0,0,97,1.5,F-horn,Hn
382.5,383.5,66,F#4,1.0,0,97,1.5,F-horn,Hn
383.5,384.0,54,F#3,0.5,0,97,2.5,F-horn,Hn
383.5,384.0,66,F#4,0.5,0,97,2.5,F-horn,Hn
384.0,386.0,60,C4,2.0,0,97,3.0,F-horn,Hn
384.0,386.0,72,C5,2.0,0,97,3.0,F-horn,Hn
386.0,388.0,59,B3,2.0,0,98,1.0,F-horn,Hn
386.0,388.0,71,B4,2.0,0,98,1.0,F-horn,Hn
388.0,390.0,58,B-3,2.0,0,98,3.0,F-horn,Hn
388.0,390.0,70,B-4,2.0,0,98,3.0,F-horn,Hn
390.0,392.0,57,A3,2.0,0,99,1.0,F-horn,Hn
390.0,392.0,69,A4,2.0,0,99,1.0,F-horn,Hn
392.0,394.0,54,F#3,2.0,0,99,3.0,F-horn,Hn
392.0,394.0,62,D4,2.0,0,99,3.0,F-horn,Hn
394.0,396.0,54,F#3,2.0,0,100,1.0,F-horn,Hn
394.0,396.0,62,D4,2.0,0,100,1.0,F-horn,Hn
396.0,398.0,55,G3,2.0,0,100,3.0,F-horn,Hn
396.0,398.0,67,G4,2.0,0,100,3.0,F-horn,Hn
398.0,398.5,54,F#3,0.5,0,101,1.0,F-horn,Hn
398.0,398.5,66,F#4,0.5,0,101,1.0,F-horn,Hn
479.0,481.0,64,E4,2.0,0,121,2.0,F-horn,Hn
481.0,482.0,62,D4,1.0,0,121,4.0,F-horn,Hn
482.0,483.75,62,D4,1.75,0,122,1.0,F-horn,Hn
483.75,484.0,61,C#4,0.25,0,122,2.75,F-horn,Hn
484.0,485.5,61,C#4,1.5,0,122,3.0,F-horn,Hn
487.0,489.0,61,C#4,2.0,0,123,2.0,F-horn,Hn
489.0,490.0,59,B3,1.0,0,123,4.0,F-horn,Hn
490.0,491.75,59,B3,1.75,0,124,1.0,F-horn,Hn
491.75,492.0,57,A3,0.25,0,124,2.75,F-horn,Hn
492.0,494.5,57,A3,2.5,0,124,3.0,F-horn,Hn
495.0,497.0,59,B3,2.0,0,125,2.0,F-horn,Hn
497.0,498.5,57,A3,1.5,0,125,4.0,F-horn,Hn
499.0,501.0,59,B3,2.0,0,126,2.0,F-horn,Hn
501.0,502.0,57,A3,1.0,0,126,4.0,F-horn,Hn
1543/3,514.8333333333334,57,A3,0.5,0,130,11/9,F-horn,Hn
1543/3,514.8333333333334,69,A4,0.5,0,130,11/9,F-horn,Hn
3089/6,515.3333333333334,57,A3,0.5,0,130,14/9,F-horn,Hn
3089/6,515.3333333333334,69,A4,0.5,0,130,14/9,F-horn,Hn
1546/3,515.8333333333334,57,A3,0.5,0,130,17/9,F-horn,Hn
1546/3,515.8333333333334,69,A4,0.5,0,130,17/9,F-horn,Hn
3095/6,516.3333333333334,57,A3,0.5,0,130,20/9,F-horn,Hn
3095/6,516.3333333333334,69,A4,0.5,0,130,20/9,F-horn,Hn
1549/3,516.8333333333334,57,A3,0.5,0,130,23/9,F-horn,Hn
1549/3,516.8333333333334,69,A4,0.5,0,130,23/9,F-horn,Hn
3101/6,518.8333333333334,57,A3,2.0,0,130,26/9,F-horn,Hn
3101/6,518.8333333333334,69,A4,2.0,0,130,26/9,F-horn,Hn
3119/6,520.3333333333334,54,F#3,0.5,0,131,13/9,F-horn,Hn
3119/6,520.3333333333334,66,F#4,0.5,0,131,13/9,F-horn,Hn
1561/3,520.8333333333334,54,F#3,0.5,0,131,16/9,F-horn,Hn
1561/3,520.8333333333334,66,F#4,0.5,0,131,16/9,F-horn,Hn
3125/6,521.3333333333334,54,F#3,0.5,0,131,19/9,F-horn,Hn
3125/6,521.3333333333334,66,F#4,0.5,0,131,19/9,F-horn,Hn
1564/3,521.8333333333334,54,F#3,0.5,0,131,22/9,F-horn,Hn
1564/3,521.8333333333334,66,F#4,0.5,0,131,22/9,F-horn,Hn
3131/6,522.3333333333334,54,F#3,0.5,0,131,25/9,F-horn,Hn
3131/6,522.3333333333334,66,F#4,0.5,0,131,25/9,F-horn,Hn
1568/3,523.1666666666666,56,G#3,0.5,0,131,10/3,F-horn,Hn
1568/3,523.1666666666666,65,F4,0.5,0,131,10/3,F-horn,Hn
3139/6,523.6666666666666,56,G#3,0.5,0,131,11/3,F-horn,Hn
3139/6,523.6666666666666,65,F4,0.5,0,131,11/3,F-horn,Hn
1571/3,524.1666666666666,56,G#3,0.5,0,131,4.0,F-horn,Hn
1571/3,524.1666666666666,65,F4,0.5,0,131,4.0,F-horn,Hn
3145/6,524.6666666666666,56,G#3,0.5,0,131,13/3,F-horn,Hn
3145/6,524.6666666666666,65,F4,0.5,0,131,13/3,F-horn,Hn
1574/3,525.1666666666666,56,G#3,0.5,0,131,14/3,F-horn,Hn
1574/3,525.1666666666666,65,F4,0.5,0,131,14/3,F-horn,Hn
525.5,526.0,54,F#3,0.5,0,132,11/9,F-horn,Hn
525.5,526.0,66,F#4,0.5,0,132,11/9,F-horn,Hn
526.0,526.5,54,F#3,0.5,0,132,14/9,F-horn,Hn
526.0,526.5,66,F#4,0.5,0,132,14/9,F-horn,Hn
526.5,527.0,54,F#3,0.5,0,132,17/9,F-horn,Hn
526.5,527.0,66,F#4,0.5,0,132,17/9,F-horn,Hn
527.0,527.5,54,F#3,0.5,0,132,20/9,F-horn,Hn
527.0,527.5,66,F#4,0.5,0,132,20/9,F-horn,Hn
527.5,528.0,54,F#3,0.5,0,132,23/9,F-horn,Hn
527.5,528.0,66,F#4,0.5,0,132,23/9,F-horn,Hn
528.0,528.5,54,F#3,0.5,0,132,26/9,F-horn,Hn
528.0,528.5,66,F#4,0.5,0,132,26/9,F-horn,Hn
530.5,531.0,57,A3,0.5,0,133,13/9,F-horn,Hn
530.5,531.0,66,F#4,0.5,0,133,13/9,F-horn,Hn
531.0,531.5,57,A3,0.5,0,133,16/9,F-horn,Hn
531.0,531.5,66,F#4,0.5,0,133,16/9,F-horn,Hn
531.5,532.0,57,A3,0.5,0,133,19/9,F-horn,Hn
531.5,532.0,66,F#4,0.5,0,133,19/9,F-horn,Hn
532.0,532.5,57,A3,0.5,0,133,22/9,F-horn,Hn
532.0,532.5,66,F#4,0.5,0,133,22/9,F-horn,Hn
532.5,533.0,57,A3,0.5,0,133,25/9,F-horn,Hn
532.5,533.0,66,F#4,0.5,0,133,25/9,F-horn,Hn
1600/3,533.8333333333334,61,C#4,0.5,0,133,10/3,F-horn,Hn
1600/3,533.8333333333334,67,G4,0.5,0,133,10/3,F-horn,Hn
3203/6,534.3333333333334,61,C#4,0.5,0,133,11/3,F-horn,Hn
3203/6,534.3333333333334,67,G4,0.5,0,133,11/3,F-horn,Hn
1603/3,534.8333333333334,61,C#4,0.5,0,133,4.0,F-horn,Hn
1603/3,534.8333333333334,67,G4,0.5,0,133,4.0,F-horn,Hn
3209/6,535.3333333333334,61,C#4,0.5,0,133,13/3,F-horn,Hn
3209/6,535.3333333333334,67,G4,0.5,0,133,13/3,F-horn,Hn
1606/3,535.8333333333334,61,C#4,0.5,0,133,14/3,F-horn,Hn
1606/3,535.8333333333334,67,G4,0.5,0,133,14/3,F-horn,Hn
3217/6,536.6666666666666,62,D4,0.5,0,134,11/9,F-horn,Hn
3217/6,536.6666666666666,66,F#4,0.5,0,134,11/9,F-horn,Hn
1610/3,537.1666666666666,62,D4,0.5,0,134,14/9,F-horn,Hn
1610/3,537.1666666666666,66,F#4,0.5,0,134,14/9,F-horn,Hn
3223/6,537.6666666666666,62,D4,0.5,0,134,17/9,F-horn,Hn
3223/6,537.6666666666666,66,F#4,0.5,0,134,17/9,F-horn,Hn
1613/3,538.1666666666666,62,D4,0.5,0,134,20/9,F-horn,Hn
1613/3,538.1666666666666,66,F#4,0.5,0,134,20/9,F-horn,Hn
538.5,541.5,60,C4,3.0,0,134,25/9,F-horn,Hn
538.5,541.5,72,C5,3.0,0,134,25/9,F-horn,Hn
