Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
156.5,156.75,45,A2,0.25,0,40,3.5,F-horn,Hn
156.5,156.75,57,A3,0.25,0,40,3.5,F-horn,Hn
156.75,157.0,45,A2,0.25,0,40,3.75,F-horn,Hn
156.75,157.0,57,A3,0.25,0,40,3.75,F-horn,Hn
157.0,157.5,45,A2,0.5,0,40,4.0,F-horn,Hn
157.0,157.5,57,A3,0.5,0,40,4.0,F-horn,Hn
157.5,158.0,45,A2,0.5,0,40,4.5,F-horn,Hn
157.5,158.0,57,A3,0.5,0,40,4.5,F-horn,Hn
158.0,160.0,42,F#2,2.0,0,41,1.0,F-horn,Hn
158.0,160.0,54,F#3,2.0,0,41,1.0,F-horn,Hn
200.5,201.0,64,E4,0.5,0,51,3.5,F-horn,Hn
201.0,201.75,64,E4,0.75,0,51,4.0,F-horn,Hn
201.75,202.0,64,E4,0.25,0,51,4.75,F-horn,Hn
202.0,202.75,63,E-4,0.75,0,52,1.0,F-horn,Hn
202.75,203.0,60,C4,0.25,0,52,1.75,F-horn,Hn
203.0,203.75,60,C4,0.75,0,52,2.0,F-horn,Hn
203.75,204.0,56,A-3,0.25,0,52,2.75,F-horn,Hn
204.0,204.5,56,A-3,0.5,0,52,3.0,F-horn,Hn
208.5,209.0,64,E4,0.5,0,53,3.5,F-horn,Hn
209.0,209.75,64,E4,0.75,0,53,4.0,F-horn,Hn
209.75,210.0,64,E4,0.25,0,53,4.75,F-horn,Hn
210.0,210.75,63,E-4,0.75,0,54,1.0,F-horn,Hn
210.75,211.0,60,C4,0.25,0,54,1.75,F-horn,Hn
211.0,211.75,60,C4,0.75,0,54,2.0,F-horn,Hn
211.75,212.0,56,A-3,0.25,0,54,2.75,F-horn,Hn
212.0,212.5,56,A-3,0.5,0,54,3.0,F-horn,Hn
232.5,233.0,59,C-4,0.5,0,59,3.5,F-horn,Hn
233.0,233.75,59,C-4,0.75,0,59,4.0,F-horn,Hn
233.75,234.0,59,C-4,0.25,0,59,4.75,F-horn,Hn
234.0,234.75,58,B-3,0.75,0,60,1.0,F-horn,Hn
234.75,235.0,55,G3,0.25,0,60,1.75,F-horn,Hn
235.0,235.75,55,G3,0.75,0,60,2.0,F-horn,Hn
235.75,236.0,51,E-3,0.25,0,60,2.75,F-horn,Hn
236.0,236.5,51,E-3,0.5,0,60,3.0,F-horn,Hn
240.5,241.0,59,C-4,0.5,0,61,3.5,F-horn,Hn
241.0,241.75,59,C-4,0.75,0,61,4.0,F-horn,Hn
241.75,242.0,59,C-4,0.25,0,61,4.75,F-horn,Hn
242.0,242.75,58,B-3,0.75,0,62,1.0,F-horn,Hn
242.75,243.0,55,G3,0.25,0,62,1.75,F-horn,Hn
243.0,243.75,55,G3,0.75,0,62,2.0,F-horn,Hn
243.75,244.0,51,E-3,0.25,0,62,2.75,F-horn,Hn
244.0,244.5,51,E-3,0.5,0,62,3.0,F-horn,Hn
267.0,268.0,58,B-3,1.0,0,68,4.0,F-horn,Hn
267.0,268.0,50,D3,1.0,0,68,4.0,F-horn,Hn
268.0,268.5,59,B3,0.5,0,68,1.0,F-horn,Hn
268.5,269.0,56,G#3,0.5,0,68,1.5,F-horn,Hn
269.0,269.5,57,A3,0.5,0,68,2.0,F-horn,Hn
268.0,269.5,49,C#3,1.5,0,68,1.0,F-horn,Hn
275.0,276.0,61,C#4,1.0,0,70,4.0,F-horn,Hn
275.0,276.0,53,F3,1.0,0,70,4.0,F-horn,Hn
276.0,276.5,62,D4,0.5,0,70,1.0,F-horn,Hn
276.5,277.0,59,B3,0.5,0,70,1.5,F-horn,Hn
277.0,277.5,60,C4,0.5,0,70,2.0,F-horn,Hn
276.0,277.5,52,E3,1.5,0,70,1.0,F-horn,Hn
280.0,280.5,62,D4,0.5,0,71,1.0,F-horn,Hn
280.5,281.0,59,B3,0.5,0,71,1.5,F-horn,Hn
281.0,281.5,60,C4,0.5,0,71,2.0,F-horn,Hn
280.0,281.5,52,E3,1.5,0,71,1.0,F-horn,Hn
284.0,284.5,62,D4,0.5,0,72,1.0,F-horn,Hn
284.5,285.0,59,B3,0.5,0,72,1.5,F-horn,Hn
285.0,285.5,60,C4,0.5,0,72,2.0,F-horn,Hn
284.0,285.5,53,F3,1.5,0,72,1.0,F-horn,Hn
286.0,287.5,72,C5,1.5,0,73,3.0,F-horn,Hn
286.0,287.5,69,A4,1.5,0,73,3.0,F-horn,Hn
288.0,288.5,62,D4,0.5,0,73,1.0,F-horn,Hn
288.5,289.0,59,B3,0.5,0,73,1.5,F-horn,Hn
289.0,289.5,60,C4,0.5,0,73,2.0,F-horn,Hn
288.0,289.5,53,F3,1.5,0,73,1.0,F-horn,Hn
290.0,291.5,69,A4,1.5,0,74,1.0,F-horn,Hn
290.0,291.5,72,C5,1.5,0,74,1.0,F-horn,Hn
292.0,293.5,69,A4,1.5,0,74,3.0,F-horn,Hn
292.0,293.5,72,C5,1.5,0,74,3.0,F-horn,Hn
294.0,295.5,69,A4,1.5,0,75,1.0,F-horn,Hn
294.0,295.5,72,C5,1.5,0,75,1.0,F-horn,Hn
296.0,297.5,67,G4,1.5,0,75,3.0,F-horn,Hn
296.0,297.5,69,A4,1.5,0,75,3.0,F-horn,Hn
298.0,299.5,67,G4,1.5,0,76,3.0,F-horn,Hn
298.0,299.5,69,A4,1.5,0,76,3.0,F-horn,Hn
300.0,301.0,60,C4,1.0,0,76,1.0,F-horn,Hn
301.0,301.5,61,C#4,0.5,0,76,2.0,F-horn,Hn
302.0,303.0,60,C4,1.0,0,77,3.0,F-horn,Hn
303.0,303.5,61,C#4,0.5,0,77,4.0,F-horn,Hn
354.0,356.0,50,D3,2.0,0,90,1.0,F-horn,Hn
354.0,356.0,62,D4,2.0,0,90,1.0,F-horn,Hn
356.0,358.0,50,D3,2.0,0,90,3.0,F-horn,Hn
356.0,358.0,59,B3,2.0,0,90,3.0,F-horn,Hn
358.0,358.5,50,D3,0.5,0,91,1.0,F-horn,Hn
358.0,358.5,62,D4,0.5,0,91,1.0,F-horn,Hn
358.5,359.5,50,D3,1.0,0,91,1.5,F-horn,Hn
358.5,359.5,62,D4,1.0,0,91,1.5,F-horn,Hn
359.5,362.0,50,D3,2.5,0,91,2.5,F-horn,Hn
359.5,362.0,62,D4,2.5,0,91,2.5,F-horn,Hn
362.0,364.0,50,D3,2.0,0,92,1.0,F-horn,Hn
362.0,364.0,62,D4,2.0,0,92,1.0,F-horn,Hn
364.0,366.0,49,C#3,2.0,0,92,3.0,F-horn,Hn
364.0,366.0,61,C#4,2.0,0,92,3.0,F-horn,Hn
366.0,366.5,50,D3,0.5,0,93,1.0,F-horn,Hn
366.0,366.5,62,D4,0.5,0,93,1.0,F-horn,Hn
366.5,367.5,50,D3,1.0,0,93,1.5,F-horn,Hn
366.5,367.5,62,D4,1.0,0,93,1.5,F-horn,Hn
367.5,368.0,50,D3,0.5,0,93,2.5,F-horn,Hn
367.5,368.0,62,D4,0.5,0,93,2.5,F-horn,Hn
368.0,370.0,57,A3,2.0,0,93,3.0,F-horn,Hn
368.0,370.0,69,A4,2.0,0,93,3.0,F-horn,Hn
370.0,372.0,55,G3,2.0,0,94,1.0,F-horn,Hn
370.0,372.0,67,G4,2.0,0,94,1.0,F-horn,Hn
372.0,374.0,55,G3,2.0,0,94,3.0,F-horn,Hn
372.0,374.0,67,G4,2.0,0,94,3.0,F-horn,Hn
374.0,376.0,54,F#3,2.0,0,95,1.0,F-horn,Hn
374.0,376.0,66,F#4,2.0,0,95,1.0,F-horn,Hn
376.0,378.0,50,D3,2.0,0,95,3.0,F-horn,Hn
376.0,378.0,59,B3,2.0,0,95,3.0,F-horn,Hn
378.0,380.0,50,D3,2.0,0,96,1.0,F-horn,Hn
378.0,380.0,57,A3,2.0,0,96,1.0,F-horn,Hn
380.0,382.0,49,C#3,2.0,0,96,3.0,F-horn,Hn
380.0,382.0,61,C#4,2.0,0,96,3.0,F-horn,Hn
382.0,382.5,50,D3,0.5,0,97,1.0,F-horn,Hn
382.0,382.5,62,D4,0.5,0,97,1.0,F-horn,Hn
382.5,383.5,50,D3,1.0,0,97,1.5,F-horn,Hn
382.5,383.5,62,D4,1.0,0,97,1.5,F-horn,Hn
383.5,384.0,50,D3,0.5,0,97,2.5,F-horn,Hn
383.5,384.0,62,D4,0.5,0,97,2.5,F-horn,Hn
384.0,386.0,57,A3,2.0,0,97,3.0,F-horn,Hn
384.0,386.0,69,A4,2.0,0,97,3.0,F-horn,Hn
386.0,388.0,55,G3,2.0,0,98,1.0,F-horn,Hn
386.0,388.0,67,G4,2.0,0,98,1.0,F-horn,Hn
388.0,390.0,55,G3,2.0,0,98,3.0,F-horn,Hn
388.0,390.0,67,G4,2.0,0,98,3.0,F-horn,Hn
390.0,392.0,54,F#3,2.0,0,99,1.0,F-horn,Hn
