Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
0.0,6.0,40,E2,6.0,0,1,1.0,Kontrabasser,Str
6.0,10.0,39,E-2,4.0,0,2,3.0,Kontrabasser,Str
10.0,14.0,38,D2,4.0,0,3,3.0,Kontrabasser,Str
14.0,15.0,37,C#2,1.0,0,4,3.0,Kontrabasser,Str
15.0,16.0,36,C2,1.0,0,4,4.0,Kontrabasser,Str
16.0,20.5,35,B1,4.5,0,5,1.0,Kontrabasser,Str
24.0,30.0,40,E2,6.0,0,7,1.0,Kontrabasser,Str
30.0,34.0,39,E-2,4.0,0,8,3.0,Kontrabasser,Str
34.0,38.0,38,D2,4.0,0,9,3.0,Kontrabasser,Str
38.0,39.0,36,C2,1.0,0,10,3.0,Kontrabasser,Str
39.0,40.0,35,B1,1.0,0,10,4.0,Kontrabasser,Str
40.0,44.5,34,B-1,4.5,0,11,1.0,Kontrabasser,Str
64.0,70.5,34,B-1,6.5,0,17,1.0,Kontrabasser,Str
111.5,112.5,35,B1,1.0,0,28,4.5,Kontrabasser,Str
112.5,114.5,31,G1,2.0,0,29,1.5,Kontrabasser,Str
150.0,152.0,31,G1,2.0,0,39,1.0,Kontrabasser,Str
152.0,154.0,33,A1,2.0,0,39,3.0,Kontrabasser,Str
154.0,156.5,35,B1,2.5,0,40,1.0,Kontrabasser,Str
160.5,160.75,45,A2,0.25,0,41,3.5,Kontrabasser,Str
160.75,161.0,45,A2,0.25,0,41,3.75,Kontrabasser,Str
161.0,161.5,45,A2,0.5,0,41,4.0,Kontrabasser,Str
161.5,162.0,45,A2,0.5,0,41,4.5,Kontrabasser,Str
162.0,164.5,42,F#2,2.5,0,42,1.0,Kontrabasser,Str
164.5,165.0,43,G2,0.5,0,42,3.5,Kontrabasser,Str
165.0,165.5,42,F#2,0.5,0,42,4.0,Kontrabasser,Str
165.5,166.0,40,E2,0.5,0,42,4.5,Kontrabasser,Str
166.0,166.5,38,D2,0.5,0,43,1.0,Kontrabasser,Str
166.5,167.0,37,C#2,0.5,0,43,1.5,Kontrabasser,Str
167.0,167.5,35,B1,0.5,0,43,2.0,Kontrabasser,Str
167.5,168.0,33,A1,0.5,0,43,2.5,Kontrabasser,Str
168.0,168.5,31,G1,0.5,0,43,3.0,Kontrabasser,Str
168.5,169.0,30,F#1,0.5,0,43,3.5,Kontrabasser,Str
169.0,169.5,28,E1,0.5,0,43,4.0,Kontrabasser,Str
169.5,170.0,40,E2,0.5,0,43,4.5,Kontrabasser,Str
170.0,172.5,38,D2,2.5,0,44,1.0,Kontrabasser,Str
180.5,181.0,50,D3,0.5,0,46,3.5,Kontrabasser,Str
181.0,181.5,49,C#3,0.5,0,46,4.0,Kontrabasser,Str
181.5,182.0,47,B2,0.5,0,46,4.5,Kontrabasser,Str
182.0,182.5,45,A2,0.5,0,47,1.0,Kontrabasser,Str
182.5,183.0,44,G#2,0.5,0,47,1.5,Kontrabasser,Str
183.0,183.5,42,F#2,0.5,0,47,2.0,Kontrabasser,Str
183.5,184.0,40,E2,0.5,0,47,2.5,Kontrabasser,Str
184.0,184.5,38,D2,0.5,0,47,3.0,Kontrabasser,Str
184.5,185.0,37,C#2,0.5,0,47,3.5,Kontrabasser,Str
185.0,185.5,35,B1,0.5,0,47,4.0,Kontrabasser,Str
185.5,186.0,47,B2,0.5,0,47,4.5,Kontrabasser,Str
186.0,188.5,45,A2,2.5,0,48,1.0,Kontrabasser,Str
193.5,194.0,48,C3,0.5,0,49,4.5,Kontrabasser,Str
