Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
265.0,265.5,42,F#2,0.5,0,67,4.0,Tuba,Tba
265.5,266.0,46,A#2,0.5,0,67,4.5,Tuba,Tba
266.0,267.0,51,D#3,1.0,0,68,1.0,Tuba,Tba
267.0,268.0,46,A#2,1.0,0,68,2.0,Tuba,Tba
268.0,269.5,42,F#2,1.5,0,68,3.0,Tuba,Tba
273.0,273.5,45,A2,0.5,0,69,4.0,Tuba,Tba
273.5,274.0,49,C#3,0.5,0,69,4.5,Tuba,Tba
274.0,275.0,54,F#3,1.0,0,70,1.0,Tuba,Tba
275.0,276.0,49,C#3,1.0,0,70,2.0,Tuba,Tba
276.0,277.5,45,A2,1.5,0,70,3.0,Tuba,Tba
280.0,281.5,43,G2,1.5,0,71,3.0,Tuba,Tba
284.0,285.5,41,F2,1.5,0,72,3.0,Tuba,Tba
286.0,287.5,40,E2,1.5,0,73,1.0,Tuba,Tba
288.0,289.5,41,F2,1.5,0,73,3.0,Tuba,Tba
290.0,291.5,40,E2,1.5,0,74,1.0,Tuba,Tba
292.0,293.0,41,F2,1.0,0,74,3.0,Tuba,Tba
293.0,293.5,40,E2,0.5,0,74,4.0,Tuba,Tba
294.0,295.0,41,F2,1.0,0,75,1.0,Tuba,Tba
295.0,295.5,40,E2,0.5,0,75,2.0,Tuba,Tba
296.0,297.0,40,E2,1.0,0,75,3.0,Tuba,Tba
297.0,297.5,39,E-2,0.5,0,75,4.0,Tuba,Tba
298.0,299.0,40,E2,1.0,0,76,1.0,Tuba,Tba
299.0,299.5,39,E-2,0.5,0,76,2.0,Tuba,Tba
300.0,301.0,40,E2,1.0,0,76,3.0,Tuba,Tba
301.0,301.5,39,E-2,0.5,0,76,4.0,Tuba,Tba
302.0,303.0,40,E2,1.0,0,77,1.0,Tuba,Tba
303.0,303.5,39,E-2,0.5,0,77,2.0,Tuba,Tba
313.0,315.5,39,E-2,2.5,0,79,4.0,Tuba,Tba
320.0,324.0,39,E-2,4.0,0,81,3.0,Tuba,Tba
324.0,328.5,38,D2,4.5,0,82,3.0,Tuba,Tba
447.0,448.0,37,C#2,1.0,0,113,2.0,Tuba,Tba
448.0,449.0,39,D#2,1.0,0,113,3.0,Tuba,Tba
449.0,450.0,41,E#2,1.0,0,113,4.0,Tuba,Tba
450.0,451.0,42,F#2,1.0,0,114,1.0,Tuba,Tba
532.0,533.5,38,D2,1.5,0,134,3.0,Tuba,Tba
536.0,537.5,38,D2,1.5,0,135,3.0,Tuba,Tba
540.0,541.5,44,G#2,1.5,0,136,3.0,Tuba,Tba
544.0,545.5,45,A2,1.5,0,137,3.0,Tuba,Tba
548.0,549.5,38,D2,1.5,0,138,3.0,Tuba,Tba
638.0,640.5,36,C2,2.5,0,161,1.0,Tuba,Tba
654.0,656.5,35,B1,2.5,0,165,1.0,Tuba,Tba
670.0,674.5,34,B-1,4.5,0,169,3.0,Tuba,Tba
674.5,675.0,34,B-1,0.5,0,170,1.5,Tuba,Tba
675.0,675.5,34,B-1,0.5,0,170,2.0,Tuba,Tba
