onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure,instrument
40.0,41.0,66,F#4,1.0,0,9,1.0,oboe1
41.0,42.0,67,G4,1.0,0,9,2.0,oboe1
42.0,42.333333333333336,69,A4,1/3,0,9,3.0,oboe1
127/3,128/3,67,G4,1/3,0,9,10/3,oboe1
128/3,43,69,A4,1/3,0,9,11/3,oboe1
43.0,44.0,71,B4,1.0,0,9,4.0,oboe1
44.0,45.0,73,C#5,1.0,0,9,5.0,oboe1
45.0,46.0,74,D5,1.0,0,10,1.0,oboe1
46.0,47.0,71,B4,1.0,0,10,2.0,oboe1
47.0,50.0,73,C#5,3.0,0,10,3.0,oboe1
50.0,51.0,69,A4,1.0,0,11,1.0,oboe1
51.0,52.0,71,B4,1.0,0,11,2.0,oboe1
52.0,52.333333333333336,73,C#5,1/3,0,11,3.0,oboe1
157/3,158/3,71,B4,1/3,0,11,10/3,oboe1
158/3,53,73,C#5,1/3,0,11,11/3,oboe1
53.0,54.0,74,D5,1.0,0,11,4.0,oboe1
54.0,55.0,76,E5,1.0,0,11,5.0,oboe1
55.0,56.0,78,F#5,1.0,0,12,1.0,oboe1
56.0,57.0,74,D5,1.0,0,12,2.0,oboe1
57.0,60.0,76,E5,3.0,0,12,3.0,oboe1
60.0,61.0,76,E5,1.0,0,13,1.0,oboe1
61.0,62.0,78,F#5,1.0,0,13,2.0,oboe1
62.0,62.333333333333336,76,E5,1/3,0,13,3.0,oboe1
187/3,188/3,78,F#5,1/3,0,13,10/3,oboe1
188/3,63,76,E5,1/3,0,13,11/3,oboe1
63.0,64.0,74,D5,1.0,0,13,4.0,oboe1
64.0,65.0,73,C#5,1.0,0,13,5.0,oboe1
65.0,65.5,71,B4,0.5,0,14,1.0,oboe1
65.75,66.0,73,C#5,0.25,0,14,1.75,oboe1
66.0,66.5,71,B4,0.5,0,14,2.0,oboe1
66.75,67.0,70,A#4,0.25,0,14,2.75,oboe1
67.0,70.0,71,B4,3.0,0,14,3.0,oboe1
70.0,71.0,74,D5,1.0,0,15,1.0,oboe1
71.0,72.0,76,E5,1.0,0,15,2.0,oboe1
72.0,72.33333333333333,74,D5,1/3,0,15,3.0,oboe1
217/3,218/3,76,E5,1/3,0,15,10/3,oboe1
