onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
6.0,7.0,48,C3,1.0,0,3,1.0,doublebass,None,note,0
9.0,10.0,43,G2,1.0,0,4,1.0,doublebass,None,note,0
18.0,19.0,43,G2,1.0,0,7,1.0,doublebass,None,note,0
21.0,22.0,36,C2,1.0,0,8,1.0,doublebass,None,note,0
24.0,25.0,43,G2,1.0,0,9,1.0,doublebass,None,note,0
27.0,28.0,38,D2,1.0,0,10,1.0,doublebass,None,note,0
30.0,31.0,43,G2,1.0,0,11,1.0,doublebass,None,note,0
33.0,34.0,38,D2,1.0,0,12,1.0,doublebass,None,note,0
36.0,37.0,35,B1,1.0,0,13,1.0,doublebass,None,note,0
37.0,38.0,35,B1,1.0,0,13,2.0,doublebass,None,note,0
38.0,39.0,35,B1,1.0,0,13,3.0,doublebass,None,note,0
39.0,40.0,36,C2,1.0,0,14,1.0,doublebass,None,note,0
40.0,41.0,36,C2,1.0,0,14,2.0,doublebass,None,note,0
41.0,42.0,36,C2,1.0,0,14,3.0,doublebass,None,note,0
42.0,43.0,38,D2,1.0,0,15,1.0,doublebass,None,note,0
43.0,44.0,38,D2,1.0,0,15,2.0,doublebass,None,note,0
44.0,45.0,38,D2,1.0,0,15,3.0,doublebass,None,note,0
45.0,46.0,31,G1,1.0,0,16,1.0,doublebass,None,note,0
54.0,55.0,48,C3,1.0,0,19,1.0,doublebass,None,note,0
57.0,58.0,43,G2,1.0,0,20,1.0,doublebass,None,note,0
66.0,67.0,43,G2,1.0,0,23,1.0,doublebass,None,note,0
69.0,70.0,36,C2,1.0,0,24,1.0,doublebass,None,note,0
72.0,73.0,43,G2,1.0,0,25,1.0,doublebass,None,note,0
75.0,76.0,38,D2,1.0,0,26,1.0,doublebass,None,note,0
78.0,79.0,43,G2,1.0,0,27,1.0,doublebass,None,note,0
81.0,82.0,38,D2,1.0,0,28,1.0,doublebass,None,note,0
84.0,85.0,35,B1,1.0,0,29,1.0,doublebass,None,note,0
85.0,86.0,35,B1,1.0,0,29,2.0,doublebass,None,note,0
86.0,87.0,35,B1,1.0,0,29,3.0,doublebass,None,note,0
87.0,88.0,36,C2,1.0,0,30,1.0,doublebass,None,note,0
88.0,89.0,36,C2,1.0,0,30,2.0,doublebass,None,note,0
89.0,90.0,36,C2,1.0,0,30,3.0,doublebass,None,note,0
90.0,91.0,38,D2,1.0,0,31,1.0,doublebass,None,note,0
91.0,92.0,38,D2,1.0,0,31,2.0,doublebass,None,note,0
92.0,93.0,38,D2,1.0,0,31,3.0,doublebass,None,note,0
93.0,94.0,31,G1,1.0,0,32,1.0,doublebass,None,note,0
96.0,97.0,31,G1,1.0,0,33,1.0,doublebass,None,note,0
102.0,103.0,31,G1,1.0,0,35,1.0,doublebass,None,note,0
108.0,109.0,31,G1,1.0,0,37,1.0,doublebass,None,note,0
111.0,112.0,31,G1,1.0,0,38,1.0,doublebass,None,note,0
114.0,115.0,31,G1,1.0,0,39,1.0,doublebass,None,note,0
117.0,118.0,31,G1,1.0,0,40,1.0,doublebass,None,note,0
118.0,119.0,43,G2,1.0,0,40,2.0,doublebass,None,note,0
119.0,120.0,43,G2,1.0,0,40,3.0,doublebass,None,note,0
120.0,122.0,43,G2,2.0,0,41,1.0,doublebass,None,note,0
122.0,122.5,40,E2,0.5,0,41,3.0,doublebass,None,note,0
122.5,123.0,36,C2,0.5,0,41,3.5,doublebass,None,note,0
123.0,124.0,43,G2,1.0,0,42,1.0,doublebass,None,note,0
135.0,137.0,48,C3,2.0,0,46,1.0,doublebass,None,note,0
137.0,138.0,47,B2,1.0,0,46,3.0,doublebass,None,note,0
138.0,139.0,46,B-2,1.0,0,47,1.0,doublebass,None,note,0
139.0,140.0,45,A2,1.0,0,47,2.0,doublebass,None,note,0
140.0,141.0,43,G2,1.0,0,47,3.0,doublebass,None,note,0
141.0,142.0,41,F2,1.0,0,48,1.0,doublebass,None,note,0
147.0,149.0,50,D3,2.0,0,50,1.0,doublebass,None,note,0
149.0,150.0,49,C#3,1.0,0,50,3.0,doublebass,None,note,0
150.0,151.0,48,C3,1.0,0,51,1.0,doublebass,None,note,0
151.0,152.0,47,B2,1.0,0,51,2.0,doublebass,None,note,0
152.0,153.0,45,A2,1.0,0,51,3.0,doublebass,None,note,0
153.0,154.0,43,G2,1.0,0,52,1.0,doublebass,None,note,0
159.0,161.0,55,G3,2.0,0,54,1.0,doublebass,None,note,0
