onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
6.0,7.0,60,C4,1.0,0,3,1.0,violoncello,None,note,0
9.0,10.0,55,G3,1.0,0,4,1.0,violoncello,None,note,0
18.0,19.0,55,G3,1.0,0,7,1.0,violoncello,None,note,0
21.0,22.0,48,C3,1.0,0,8,1.0,violoncello,None,note,0
24.0,24.5,59,B3,0.5,0,9,1.0,violoncello,None,note,0
24.5,25.0,62,D4,0.5,0,9,1.5,violoncello,None,note,0
25.0,25.5,59,B3,0.5,0,9,2.0,violoncello,None,note,0
25.5,26.0,62,D4,0.5,0,9,2.5,violoncello,None,note,0
26.0,26.5,58,B-3,0.5,0,9,3.0,violoncello,None,note,0
26.5,27.0,62,D4,0.5,0,9,3.5,violoncello,None,note,0
27.0,27.5,57,A3,0.5,0,10,1.0,violoncello,None,note,0
27.5,28.0,62,D4,0.5,0,10,1.5,violoncello,None,note,0
28.0,28.5,60,C4,0.5,0,10,2.0,violoncello,None,note,0
28.5,29.0,62,D4,0.5,0,10,2.5,violoncello,None,note,0
29.0,29.5,57,A3,0.5,0,10,3.0,violoncello,None,note,0
29.5,30.0,62,D4,0.5,0,10,3.5,violoncello,None,note,0
30.0,30.5,59,B3,0.5,0,11,1.0,violoncello,None,note,0
30.5,31.0,62,D4,0.5,0,11,1.5,violoncello,None,note,0
31.0,31.5,59,B3,0.5,0,11,2.0,violoncello,None,note,0
31.5,32.0,62,D4,0.5,0,11,2.5,violoncello,None,note,0
32.0,32.5,58,B-3,0.5,0,11,3.0,violoncello,None,note,0
32.5,33.0,62,D4,0.5,0,11,3.5,violoncello,None,note,0
33.0,33.5,57,A3,0.5,0,12,1.0,violoncello,None,note,0
33.5,34.0,62,D4,0.5,0,12,1.5,violoncello,None,note,0
34.0,34.5,60,C4,0.5,0,12,2.0,violoncello,None,note,0
34.5,35.0,62,D4,0.5,0,12,2.5,violoncello,None,note,0
35.0,35.5,57,A3,0.5,0,12,3.0,violoncello,None,note,0
35.5,36.0,62,D4,0.5,0,12,3.5,violoncello,None,note,0
36.0,37.0,59,B3,1.0,0,13,1.0,violoncello,None,note,0
37.0,38.0,47,B2,1.0,0,13,2.0,violoncello,None,note,0
38.0,39.0,47,B2,1.0,0,13,3.0,violoncello,None,note,0
39.0,40.0,48,C3,1.0,0,14,1.0,violoncello,None,note,0
40.0,41.0,48,C3,1.0,0,14,2.0,violoncello,None,note,0
41.0,42.0,48,C3,1.0,0,14,3.0,violoncello,None,note,0
42.0,43.0,50,D3,1.0,0,15,1.0,violoncello,None,note,0
43.0,44.0,50,D3,1.0,0,15,2.0,violoncello,None,note,0
44.0,45.0,50,D3,1.0,0,15,3.0,violoncello,None,note,0
45.0,46.0,43,G2,1.0,0,16,1.0,violoncello,None,note,0
54.0,55.0,60,C4,1.0,0,19,1.0,violoncello,None,note,0
57.0,58.0,55,G3,1.0,0,20,1.0,violoncello,None,note,0
66.0,67.0,55,G3,1.0,0,23,1.0,violoncello,None,note,0
69.0,70.0,48,C3,1.0,0,24,1.0,violoncello,None,note,0
72.0,72.5,59,B3,0.5,0,25,1.0,violoncello,None,note,0
72.5,73.0,62,D4,0.5,0,25,1.5,violoncello,None,note,0
73.0,73.5,59,B3,0.5,0,25,2.0,violoncello,None,note,0
73.5,74.0,62,D4,0.5,0,25,2.5,violoncello,None,note,0
74.0,74.5,58,B-3,0.5,0,25,3.0,violoncello,None,note,0
74.5,75.0,62,D4,0.5,0,25,3.5,violoncello,None,note,0
75.0,75.5,57,A3,0.5,0,26,1.0,violoncello,None,note,0
75.5,76.0,62,D4,0.5,0,26,1.5,violoncello,None,note,0
76.0,76.5,60,C4,0.5,0,26,2.0,violoncello,None,note,0
76.5,77.0,62,D4,0.5,0,26,2.5,violoncello,None,note,0
77.0,77.5,57,A3,0.5,0,26,3.0,violoncello,None,note,0
77.5,78.0,62,D4,0.5,0,26,3.5,violoncello,None,note,0
78.0,78.5,59,B3,0.5,0,27,1.0,violoncello,None,note,0
78.5,79.0,62,D4,0.5,0,27,1.5,violoncello,None,note,0
79.0,79.5,59,B3,0.5,0,27,2.0,violoncello,None,note,0
79.5,80.0,62,D4,0.5,0,27,2.5,violoncello,None,note,0
80.0,80.5,58,B-3,0.5,0,27,3.0,violoncello,None,note,0
80.5,81.0,62,D4,0.5,0,27,3.5,violoncello,None,note,0
81.0,81.5,57,A3,0.5,0,28,1.0,violoncello,None,note,0
81.5,82.0,62,D4,0.5,0,28,1.5,violoncello,None,note,0
82.0,82.5,60,C4,0.5,0,28,2.0,violoncello,None,note,0
82.5,83.0,62,D4,0.5,0,28,2.5,violoncello,None,note,0
83.0,83.5,57,A3,0.5,0,28,3.0,violoncello,None,note,0
83.5,84.0,62,D4,0.5,0,28,3.5,violoncello,None,note,0
84.0,85.0,59,B3,1.0,0,29,1.0,violoncello,None,note,0
85.0,86.0,47,B2,1.0,0,29,2.0,violoncello,None,note,0
86.0,87.0,47,B2,1.0,0,29,3.0,violoncello,None,note,0
87.0,88.0,48,C3,1.0,0,30,1.0,violoncello,None,note,0
88.0,89.0,48,C3,1.0,0,30,2.0,violoncello,None,note,0
89.0,90.0,48,C3,1.0,0,30,3.0,violoncello,None,note,0
90.0,91.0,50,D3,1.0,0,31,1.0,violoncello,None,note,0
91.0,92.0,50,D3,1.0,0,31,2.0,violoncello,None,note,0
92.0,93.0,50,D3,1.0,0,31,3.0,violoncello,None,note,0
93.0,94.0,43,G2,1.0,0,32,1.0,violoncello,None,note,0
96.0,97.0,43,G2,1.0,0,33,1.0,violoncello,None,note,0
102.0,103.0,43,G2,1.0,0,35,1.0,violoncello,None,note,0
108.0,109.0,43,G2,1.0,0,37,1.0,violoncello,None,note,0
111.0,112.0,43,G2,1.0,0,38,1.0,violoncello,None,note,0
114.0,115.0,43,G2,1.0,0,39,1.0,violoncello,None,note,0
117.0,118.0,43,G2,1.0,0,40,1.0,violoncello,None,note,0
118.0,119.0,55,G3,1.0,0,40,2.0,violoncello,None,note,0
119.0,120.0,55,G3,1.0,0,40,3.0,violoncello,None,note,0
120.0,122.0,55,G3,2.0,0,41,1.0,violoncello,None,note,0
122.0,122.5,52,E3,0.5,0,41,3.0,violoncello,None,note,0
122.5,123.0,48,C3,0.5,0,41,3.5,violoncello,None,note,0
123.0,124.0,55,G3,1.0,0,42,1.0,violoncello,None,note,0
135.0,137.0,60,C4,2.0,0,46,1.0,violoncello,None,note,0
137.0,138.0,59,B3,1.0,0,46,3.0,violoncello,None,note,0
138.0,139.0,58,B-3,1.0,0,47,1.0,violoncello,None,note,0
139.0,140.0,57,A3,1.0,0,47,2.0,violoncello,None,note,0
140.0,141.0,55,G3,1.0,0,47,3.0,violoncello,None,note,0
141.0,142.0,53,F3,1.0,0,48,1.0,violoncello,None,note,0
147.0,149.0,62,D4,2.0,0,50,1.0,violoncello,None,note,0
149.0,150.0,61,C#4,1.0,0,50,3.0,violoncello,None,note,0
150.0,151.0,60,C4,1.0,0,51,1.0,violoncello,None,note,0
151.0,152.0,59,B3,1.0,0,51,2.0,violoncello,None,note,0
152.0,153.0,57,A3,1.0,0,51,3.0,violoncello,None,note,0
153.0,154.0,55,G3,1.0,0,52,1.0,violoncello,None,note,0
159.0,161.0,67,G4,2.0,0,54,1.0,violoncello,None,note,0
161.0,162.0,66,F#4,1.0,0,54,3.0,violoncello,None,note,0
162.0,163.0,65,F4,1.0,0,55,1.0,violoncello,None,note,0
163.0,164.0,64,E4,1.0,0,55,2.0,violoncello,None,note,0
164.0,165.0,62,D4,1.0,0,55,3.0,violoncello,None,note,0
165.0,166.0,60,C4,1.0,0,56,1.0,violoncello,None,note,0
166.0,167.0,62,D4,1.0,0,56,2.0,violoncello,None,note,0
167.0,168.0,64,E4,1.0,0,56,3.0,violoncello,None,note,0
168.0,169.0,53,F3,1.0,0,57,1.0,violoncello,None,note,0
169.0,170.0,55,G3,1.0,0,57,2.0,violoncello,None,note,0
170.0,171.0,57,A3,1.0,0,57,3.0,violoncello,None,note,0
171.0,172.0,55,G3,1.0,0,58,1.0,violoncello,None,note,0
172.0,173.0,55,G3,1.0,0,58,2.0,violoncello,None,note,0
173.0,174.0,55,G3,1.0,0,58,3.0,violoncello,None,note,0
174.0,175.0,48,C3,1.0,0,59,1.0,violoncello,None,note,0
201.0,201.5,52,E3,0.5,0,68,1.0,violoncello,None,note,0
201.5,202.0,55,G3,0.5,0,68,1.5,violoncello,None,note,0
202.0,202.5,60,C4,0.5,0,68,2.0,violoncello,None,note,0
202.5,203.0,55,G3,0.5,0,68,2.5,violoncello,None,note,0
203.0,203.5,51,E-3,0.5,0,68,3.0,violoncello,None,note,0
203.5,204.0,55,G3,0.5,0,68,3.5,violoncello,None,note,0
204.0,204.5,50,D3,0.5,0,69,1.0,violoncello,None,note,0
204.5,205.0,55,G3,0.5,0,69,1.5,violoncello,None,note,0
205.0,205.5,59,B3,0.5,0,69,2.0,violoncello,None,note,0
205.5,206.0,55,G3,0.5,0,69,2.5,violoncello,None,note,0
206.0,206.5,53,F3,0.5,0,69,3.0,violoncello,None,note,0
206.5,207.0,55,G3,0.5,0,69,3.5,violoncello,None,note,0
207.0,207.5,52,E3,0.5,0,70,1.0,violoncello,None,note,0
207.5,208.0,55,G3,0.5,0,70,1.5,violoncello,None,note,0
208.0,208.5,60,C4,0.5,0,70,2.0,violoncello,None,note,0
208.5,209.0,55,G3,0.5,0,70,2.5,violoncello,None,note,0
