onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
24.0,36.0,74,D5,12.0,0,9,1.0,oboe1,<music21.tie.Tie continue>,note,3
36.0,37.0,79,G5,1.0,0,13,1.0,oboe1,None,note,0
37.0,38.0,79,G5,1.0,0,13,2.0,oboe1,None,note,0
38.0,39.0,79,G5,1.0,0,13,3.0,oboe1,None,note,0
39.0,40.0,81,A5,1.0,0,14,1.0,oboe1,None,note,0
40.0,41.0,81,A5,1.0,0,14,2.0,oboe1,None,note,0
41.0,42.0,81,A5,1.0,0,14,3.0,oboe1,None,note,0
42.0,43.0,78,F#5,1.0,0,15,1.0,oboe1,None,note,0
43.0,44.0,78,F#5,1.0,0,15,2.0,oboe1,None,note,0
44.0,45.0,78,F#5,1.0,0,15,3.0,oboe1,None,note,0
45.0,46.0,79,G5,1.0,0,16,1.0,oboe1,None,note,0
72.0,84.0,74,D5,12.0,0,25,1.0,oboe1,<music21.tie.Tie continue>,note,3
84.0,85.0,79,G5,1.0,0,29,1.0,oboe1,None,note,0
85.0,86.0,79,G5,1.0,0,29,2.0,oboe1,None,note,0
86.0,87.0,79,G5,1.0,0,29,3.0,oboe1,None,note,0
87.0,88.0,81,A5,1.0,0,30,1.0,oboe1,None,note,0
88.0,89.0,81,A5,1.0,0,30,2.0,oboe1,None,note,0
89.0,90.0,81,A5,1.0,0,30,3.0,oboe1,None,note,0
90.0,91.0,78,F#5,1.0,0,31,1.0,oboe1,None,note,0
91.0,92.0,78,F#5,1.0,0,31,2.0,oboe1,None,note,0
92.0,93.0,78,F#5,1.0,0,31,3.0,oboe1,None,note,0
93.0,94.0,79,G5,1.0,0,32,1.0,oboe1,None,note,0
96.0,98.0,74,D5,2.0,0,33,1.0,oboe1,None,note,0
98.0,99.0,73,C#5,1.0,0,33,3.0,oboe1,None,note,0
99.0,101.0,72,C5,2.0,0,34,1.0,oboe1,None,note,0
101.0,102.0,71,B4,1.0,0,34,3.0,oboe1,None,note,0
102.0,104.0,77,F5,2.0,0,35,1.0,oboe1,None,note,0
104.0,105.0,76,E5,1.0,0,35,3.0,oboe1,None,note,0
105.0,107.0,75,E-5,2.0,0,36,1.0,oboe1,None,note,0
