Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
0.0,4.0,52,E3,4.0,0,1,1.0,Trombone,Trb
48.0,48.5,57,A3,0.5,0,13,1.0,Trombone,Trb
49.0,49.5,52,E3,0.5,0,13,2.0,Trombone,Trb
49.75,50.0,52,E3,0.25,0,13,2.75,Trombone,Trb
50.0,50.5,57,A3,0.5,0,13,3.0,Trombone,Trb
51.0,51.5,52,E3,0.5,0,13,4.0,Trombone,Trb
52.0,52.25,57,A3,0.25,0,14,1.0,Trombone,Trb
52.5,54.5,62,D4,2.0,0,14,1.5,Trombone,Trb
160.0,160.25,67,G4,0.25,0,41,1.0,Trombone,Trb
161.0,161.25,62,D4,0.25,0,41,2.0,Trombone,Trb
162.0,162.25,57,A3,0.25,0,41,3.0,Trombone,Trb
163.0,163.25,52,E3,0.25,0,41,4.0,Trombone,Trb
164.0,164.25,57,A3,0.25,0,42,1.0,Trombone,Trb
165.0,165.25,62,D4,0.25,0,42,2.0,Trombone,Trb
166.0,166.25,59,B3,0.25,0,42,3.0,Trombone,Trb
167.0,167.25,50,D3,0.25,0,42,4.0,Trombone,Trb
167.5,167.75,52,E3,0.25,0,42,4.5,Trombone,Trb
168.0,168.25,54,F#3,0.25,0,43,1.0,Trombone,Trb
168.5,168.75,55,G3,0.25,0,43,1.5,Trombone,Trb
169.0,169.25,57,A3,0.25,0,43,2.0,Trombone,Trb
169.5,169.75,59,B3,0.25,0,43,2.5,Trombone,Trb
170.0,170.25,60,C4,0.25,0,43,3.0,Trombone,Trb
171.0,171.25,59,B3,0.25,0,43,4.0,Trombone,Trb
171.5,171.75,57,A3,0.25,0,43,4.5,Trombone,Trb
172.0,172.25,62,D4,0.25,0,44,1.0,Trombone,Trb
173.0,173.25,55,G3,0.25,0,44,2.0,Trombone,Trb
174.0,174.25,55,G3,0.25,0,44,3.0,Trombone,Trb
191.0,191.5,58,A#3,0.5,0,48,13/3,Trombone,Trb
191.5,192.0,58,A#3,0.5,0,48,14/3,Trombone,Trb
192.0,192.5,58,A#3,0.5,0,48,1.0,Trombone,Trb
192.5,196.0,54,F#3,3.5,0,49,4/3,Trombone,Trb
198.5,202.0,54,F#3,3.5,0,50,4/3,Trombone,Trb
222.5,223.5,63,D#4,1.0,0,54,3.5,Trombone,Trb
223.5,224.0,63,D#4,0.5,0,54,4.5,Trombone,Trb
224.25,224.5,63,D#4,0.25,0,54,1.25,Trombone,Trb
224.5,225.0,54,F#3,0.5,0,54,1.5,Trombone,Trb
238.5,239.5,63,D#4,1.0,0,58,3.5,Trombone,Trb
239.5,240.0,63,D#4,0.5,0,58,4.5,Trombone,Trb
240.25,240.5,63,D#4,0.25,0,58,1.25,Trombone,Trb
240.5,241.0,54,F#3,0.5,0,58,1.5,Trombone,Trb
254.5,255.0,55,G3,0.5,0,62,3.5,Trombone,Trb
255.5,256.0,48,C3,0.5,0,62,4.5,Trombone,Trb
256.25,256.5,48,C3,0.25,0,62,1.25,Trombone,Trb
256.5,257.0,55,G3,0.5,0,62,1.5,Trombone,Trb
257.5,258.0,48,C3,0.5,0,62,2.5,Trombone,Trb
258.5,259.0,54,F#3,0.5,0,63,3.5,Trombone,Trb
262.5,263.0,59,B3,0.5,0,64,1.0,Trombone,Trb
263.5,264.0,52,E3,0.5,0,64,2.0,Trombone,Trb
264.25,264.5,52,E3,0.25,0,64,2.75,Trombone,Trb
264.5,265.0,59,B3,0.5,0,64,3.0,Trombone,Trb
265.5,266.0,52,E3,0.5,0,64,4.0,Trombone,Trb
266.5,267.0,59,B3,0.5,0,65,1.0,Trombone,Trb
270.5,271.0,64,E4,0.5,0,66,1.0,Trombone,Trb
271.5,272.0,57,A3,0.5,0,66,2.0,Trombone,Trb
272.25,272.5,57,A3,0.25,0,66,2.75,Trombone,Trb
272.5,273.0,64,E4,0.5,0,66,3.0,Trombone,Trb
273.5,274.0,57,A3,0.5,0,66,4.0,Trombone,Trb
274.5,275.0,67,G4,0.5,0,67,1.0,Trombone,Trb
278.5,279.0,59,B3,0.5,0,68,1.0,Trombone,Trb
279.5,280.0,52,E3,0.5,0,68,2.0,Trombone,Trb
280.25,280.5,52,E3,0.25,0,68,2.75,Trombone,Trb
280.5,281.0,59,B3,0.5,0,68,3.0,Trombone,Trb
281.5,282.0,52,E3,0.5,0,68,4.0,Trombone,Trb
282.5,283.0,54,F#3,0.5,0,69,1.0,Trombone,Trb
282.5,283.0,63,D#4,0.5,0,69,1.0,Trombone,Trb
610.5,611.0,57,A3,0.5,0,151,3.5,Trombone,Trb
611.5,612.0,52,E3,0.5,0,151,4.5,Trombone,Trb
612.25,612.5,52,E3,0.25,0,151,1.25,Trombone,Trb
612.5,613.0,57,A3,0.5,0,151,1.5,Trombone,Trb
613.5,614.0,52,E3,0.5,0,151,2.5,Trombone,Trb
614.5,614.75,57,A3,0.25,0,152,3.5,Trombone,Trb
615.0,617.0,62,D4,2.0,0,152,4.0,Trombone,Trb
722.5,722.75,67,G4,0.25,0,179,3.5,Trombone,Trb
723.5,723.75,62,D4,0.25,0,179,4.5,Trombone,Trb
724.5,724.75,57,A3,0.25,0,179,1.5,Trombone,Trb
725.5,725.75,52,E3,0.25,0,179,2.5,Trombone,Trb
726.5,726.75,57,A3,0.25,0,180,3.5,Trombone,Trb
727.5,727.75,62,D4,0.25,0,180,4.5,Trombone,Trb
728.5,728.75,59,B3,0.25,0,180,1.5,Trombone,Trb
729.5,729.75,50,D3,0.25,0,180,2.5,Trombone,Trb
730.0,730.25,52,E3,0.25,0,180,3.0,Trombone,Trb
730.5,730.75,54,F#3,0.25,0,181,3.5,Trombone,Trb
731.0,731.25,55,G3,0.25,0,181,4.0,Trombone,Trb
731.5,731.75,57,A3,0.25,0,181,4.5,Trombone,Trb
732.0,732.25,59,B3,0.25,0,181,1.0,Trombone,Trb
732.5,732.75,60,C4,0.25,0,181,1.5,Trombone,Trb
733.5,733.75,59,B3,0.25,0,181,2.5,Trombone,Trb
734.0,734.25,57,A3,0.25,0,181,3.0,Trombone,Trb
734.5,734.75,62,D4,0.25,0,182,3.5,Trombone,Trb
735.5,735.75,55,G3,0.25,0,182,4.5,Trombone,Trb
736.5,736.75,55,G3,0.25,0,182,1.5,Trombone,Trb
778.5,779.5,45,A2,1.0,0,193,1.0,Trombone,Trb
779.5,780.5,50,D3,1.0,0,193,2.0,Trombone,Trb
780.5,781.5,54,F#3,1.0,0,193,3.0,Trombone,Trb
781.5,782.5,57,A3,1.0,0,193,4.0,Trombone,Trb
782.5,783.5,54,F#3,1.0,0,194,1.0,Trombone,Trb
782.5,783.5,62,D4,1.0,0,194,1.0,Trombone,Trb
783.5,784.5,57,A3,1.0,0,194,2.0,Trombone,Trb
783.5,784.5,66,F#4,1.0,0,194,2.0,Trombone,Trb
784.5,785.0,61,C#4,0.5,0,194,3.0,Trombone,Trb
784.5,785.0,64,E4,0.5,0,194,3.0,Trombone,Trb
798.5,799.0,59,B3,0.5,0,198,3.5,Trombone,Trb
799.5,800.0,54,F#3,0.5,0,198,4.5,Trombone,Trb
800.25,800.5,54,F#3,0.25,0,198,1.25,Trombone,Trb
800.5,801.0,59,B3,0.5,0,198,1.5,Trombone,Trb
801.5,802.0,54,F#3,0.5,0,198,2.5,Trombone,Trb
802.5,803.0,59,B3,0.5,0,199,3.5,Trombone,Trb
803.0,803.5,64,E4,0.5,0,199,4.0,Trombone,Trb
810.5,811.0,57,A3,0.5,0,201,3.5,Trombone,Trb
811.5,812.0,52,E3,0.5,0,201,4.5,Trombone,Trb
812.25,812.5,52,E3,0.25,0,201,1.25,Trombone,Trb
812.5,813.0,57,A3,0.5,0,201,1.5,Trombone,Trb
813.5,814.0,52,E3,0.5,0,201,2.5,Trombone,Trb
814.5,815.0,57,A3,0.5,0,202,3.5,Trombone,Trb
815.0,815.5,62,D4,0.5,0,202,4.0,Trombone,Trb
826.5,827.0,62,D4,0.5,0,205,3.5,Trombone,Trb
826.5,830.5,45,A2,4.0,0,205,3.5,Trombone,Trb
827.5,828.0,57,A3,0.5,0,205,4.5,Trombone,Trb
828.25,828.5,57,A3,0.25,0,205,1.25,Trombone,Trb
828.5,829.0,62,D4,0.5,0,205,1.5,Trombone,Trb
829.5,830.0,57,A3,0.5,0,205,2.5,Trombone,Trb
830.5,831.0,62,D4,0.5,0,206,3.5,Trombone,Trb
830.5,831.0,52,E3,0.5,0,206,3.5,Trombone,Trb
831.0,831.5,67,G4,0.5,0,206,4.0,Trombone,Trb
831.5,832.0,47,B2,0.5,0,206,4.5,Trombone,Trb
832.25,832.5,47,B2,0.25,0,206,1.25,Trombone,Trb
832.5,833.0,52,E3,0.5,0,206,1.5,Trombone,Trb
833.5,834.0,47,B2,0.5,0,206,2.5,Trombone,Trb
834.5,835.0,61,C#4,0.5,0,207,3.5,Trombone,Trb
834.5,835.0,52,E3,0.5,0,207,3.5,Trombone,Trb
835.0,835.5,57,A3,0.5,0,207,4.0,Trombone,Trb
835.5,836.0,55,G3,0.5,0,207,4.5,Trombone,Trb
836.25,836.5,55,G3,0.25,0,207,1.25,Trombone,Trb
836.5,837.0,61,C#4,0.5,0,207,1.5,Trombone,Trb
837.5,838.0,55,G3,0.5,0,207,2.5,Trombone,Trb
838.5,839.0,62,D4,0.5,0,208,3.5,Trombone,Trb
839.0,839.5,67,G4,0.5,0,208,4.0,Trombone,Trb
842.5,843.0,62,D4,0.5,0,209,3.5,Trombone,Trb
843.5,844.0,57,A3,0.5,0,209,4.5,Trombone,Trb
844.25,844.5,57,A3,0.25,0,209,1.25,Trombone,Trb
844.5,845.0,62,D4,0.5,0,209,1.5,Trombone,Trb
845.5,846.0,57,A3,0.5,0,209,2.5,Trombone,Trb
846.5,847.0,64,E4,0.5,0,210,3.5,Trombone,Trb
846.5,847.0,62,D4,0.5,0,210,3.5,Trombone,Trb
