Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
18.0,18.5,61,C#4,0.5,0,4,1.0,Violoncellos,Str
18.5,19.0,62,D4,0.5,0,4,4/3,Violoncellos,Str
19.0,19.5,63,D#4,0.5,0,4,5/3,Violoncellos,Str
19.5,20.0,64,E4,0.5,0,4,2.0,Violoncellos,Str
20.0,20.5,60,C4,0.5,0,4,7/3,Violoncellos,Str
20.5,21.0,59,B3,0.5,0,4,8/3,Violoncellos,Str
41.0,41.5,58,A#3,0.5,0,8,5/3,Violoncellos,Str
41.5,42.0,59,B3,0.5,0,8,2.0,Violoncellos,Str
42.0,42.5,60,C4,0.5,0,8,7/3,Violoncellos,Str
42.5,43.0,59,B3,0.5,0,8,8/3,Violoncellos,Str
43.0,43.5,57,A3,0.5,0,8,3.0,Violoncellos,Str
43.5,44.0,55,G3,0.5,0,8,10/3,Violoncellos,Str
66.0,66.5,54,F#3,0.5,0,12,3.0,Violoncellos,Str
66.5,67.0,48,C3,0.5,0,12,3.5,Violoncellos,Str
67.0,67.5,55,G3,0.5,0,12,4.0,Violoncellos,Str
67.5,68.0,51,E-3,0.5,0,12,4.5,Violoncellos,Str
68.0,68.5,48,C3,0.5,0,13,1.0,Violoncellos,Str
90.0,90.5,48,C3,0.5,0,18,7/3,Violoncellos,Str
547/6,91.66666666666667,48,C3,0.5,0,18,28/9,Violoncellos,Str
277/3,92.83333333333333,47,B2,0.5,0,19,23/9,Violoncellos,Str
93.5,94.0,59,B3,0.5,0,19,25/9,Violoncellos,Str
287/3,96.16666666666667,59,B3,0.5,0,19,38/9,Violoncellos,Str
587/6,98.33333333333333,59,B3,0.5,0,20,5/3,Violoncellos,Str
100.0,100.5,59,B3,0.5,0,20,28/9,Violoncellos,Str
613/6,102.66666666666667,59,B3,0.5,0,21,25/9,Violoncellos,Str
313/3,104.83333333333333,59,B3,0.5,0,21,38/9,Violoncellos,Str
106.5,107.0,59,B3,0.5,0,22,5/3,Violoncellos,Str
326/3,109.16666666666667,59,B3,0.5,0,22,28/9,Violoncellos,Str
665/6,111.33333333333333,59,B3,0.5,0,23,25/9,Violoncellos,Str
113.0,113.5,59,B3,0.5,0,23,38/9,Violoncellos,Str
691/6,115.66666666666667,59,B3,0.5,0,24,5/3,Violoncellos,Str
352/3,117.83333333333333,59,B3,0.5,0,24,28/9,Violoncellos,Str
119.5,120.0,59,B3,0.5,0,25,25/9,Violoncellos,Str
365/3,122.16666666666667,59,B3,0.5,0,25,38/9,Violoncellos,Str
743/6,124.33333333333333,59,B3,0.5,0,26,5/3,Violoncellos,Str
128.0,128.5,57,A3,0.5,0,27,25/9,Violoncellos,Str
781/6,130.66666666666666,57,A3,0.5,0,27,38/9,Violoncellos,Str
397/3,132.83333333333334,57,A3,0.5,0,28,5/3,Violoncellos,Str
134.5,135.0,57,A3,0.5,0,28,28/9,Violoncellos,Str
410/3,137.16666666666666,57,A3,0.5,0,29,25/9,Violoncellos,Str
833/6,139.33333333333334,57,A3,0.5,0,29,38/9,Violoncellos,Str
141.0,141.5,57,A3,0.5,0,30,5/3,Violoncellos,Str
859/6,143.66666666666666,57,A3,0.5,0,30,28/9,Violoncellos,Str
475/3,158.83333333333334,52,E3,0.5,0,33,29/9,Violoncellos,Str
953/6,159.33333333333334,54,F#3,0.5,0,33,32/9,Violoncellos,Str
478/3,159.83333333333334,56,G#3,0.5,0,33,35/9,Violoncellos,Str
959/6,160.33333333333334,58,B-3,0.5,0,33,38/9,Violoncellos,Str
163.0,163.5,52,E3,0.5,0,34,7/3,Violoncellos,Str
163.5,164.0,54,F#3,0.5,0,34,8/3,Violoncellos,Str
164.0,164.5,56,G#3,0.5,0,34,3.0,Violoncellos,Str
164.5,165.0,58,B-3,0.5,0,34,10/3,Violoncellos,Str
503/3,168.16666666666666,57,A3,0.5,0,35,31/9,Violoncellos,Str
1013/6,169.33333333333334,62,D4,0.5,0,35,38/9,Violoncellos,Str
176.0,176.5,67,G4,0.5,0,37,1.0,Violoncellos,Str
177.0,177.5,62,D4,0.5,0,37,2.0,Violoncellos,Str
178.0,178.5,57,A3,0.5,0,37,3.0,Violoncellos,Str
179.0,179.5,52,E3,0.5,0,37,4.0,Violoncellos,Str
180.0,180.5,57,A3,0.5,0,38,1.0,Violoncellos,Str
181.0,181.5,62,D4,0.5,0,38,2.0,Violoncellos,Str
182.0,182.5,59,B3,0.5,0,38,3.0,Violoncellos,Str
183.0,183.5,50,D3,0.5,0,38,4.0,Violoncellos,Str
183.5,184.0,52,E3,0.5,0,38,4.5,Violoncellos,Str
184.0,184.5,54,F#3,0.5,0,39,1.0,Violoncellos,Str
184.5,185.0,55,G3,0.5,0,39,1.5,Violoncellos,Str
185.0,185.5,57,A3,0.5,0,39,2.0,Violoncellos,Str
185.5,186.0,59,B3,0.5,0,39,2.5,Violoncellos,Str
186.0,186.5,60,C4,0.5,0,39,3.0,Violoncellos,Str
187.0,187.5,59,B3,0.5,0,39,4.0,Violoncellos,Str
187.5,188.0,57,A3,0.5,0,39,4.5,Violoncellos,Str
188.0,188.5,62,D4,0.5,0,40,1.0,Violoncellos,Str
1141/6,190.66666666666666,64,E4,0.5,0,40,22/9,Violoncellos,Str
