Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
0.0,4.0,64,E4,4.0,0,1,1.0,A Trumpet,Tpt
56.0,56.5,69,A4,0.5,0,15,1.0,A Trumpet,Tpt
57.0,57.5,64,E4,0.5,0,15,2.0,A Trumpet,Tpt
57.75,58.0,64,E4,0.25,0,15,2.75,A Trumpet,Tpt
58.0,58.5,69,A4,0.5,0,15,3.0,A Trumpet,Tpt
59.0,59.5,64,E4,0.5,0,15,4.0,A Trumpet,Tpt
60.0,60.25,69,A4,0.25,0,16,1.0,A Trumpet,Tpt
60.5,62.5,74,D5,2.0,0,16,1.5,A Trumpet,Tpt
80.0,84.5,71,B4,4.5,0,21,1.0,A Trumpet,Tpt
80.0,84.5,59,B3,4.5,0,21,1.0,A Trumpet,Tpt
85.0,85.5,64,E4,0.5,0,22,2.0,A Trumpet,Tpt
85.75,86.0,64,E4,0.25,0,22,2.75,A Trumpet,Tpt
86.0,86.5,71,B4,0.5,0,22,3.0,A Trumpet,Tpt
86.0,86.5,59,B3,0.5,0,22,3.0,A Trumpet,Tpt
87.0,87.5,64,E4,0.5,0,22,4.0,A Trumpet,Tpt
88.0,88.5,71,B4,0.5,0,23,1.0,A Trumpet,Tpt
88.0,88.5,59,B3,0.5,0,23,1.0,A Trumpet,Tpt
96.0,100.5,71,B4,4.5,0,25,1.0,A Trumpet,Tpt
96.0,100.5,59,B3,4.5,0,25,1.0,A Trumpet,Tpt
101.0,101.5,64,E4,0.5,0,26,2.0,A Trumpet,Tpt
101.75,102.0,64,E4,0.25,0,26,2.75,A Trumpet,Tpt
102.0,102.5,71,B4,0.5,0,26,3.0,A Trumpet,Tpt
102.0,102.5,59,B3,0.5,0,26,3.0,A Trumpet,Tpt
103.0,103.5,67,G4,0.5,0,26,4.0,A Trumpet,Tpt
103.75,104.0,67,G4,0.25,0,26,4.75,A Trumpet,Tpt
104.0,104.5,74,D5,0.5,0,27,1.0,A Trumpet,Tpt
104.0,104.5,62,D4,0.5,0,27,1.0,A Trumpet,Tpt
118.0,118.5,57,A3,0.5,0,30,3.0,A Trumpet,Tpt
118.0,118.5,69,A4,0.5,0,30,3.0,A Trumpet,Tpt
119.0,119.5,57,A3,0.5,0,30,4.0,A Trumpet,Tpt
119.0,119.5,69,A4,0.5,0,30,4.0,A Trumpet,Tpt
119.75,120.0,57,A3,0.25,0,30,4.75,A Trumpet,Tpt
119.75,120.0,69,A4,0.25,0,30,4.75,A Trumpet,Tpt
120.0,120.5,57,A3,0.5,0,31,1.0,A Trumpet,Tpt
120.0,120.5,69,A4,0.5,0,31,1.0,A Trumpet,Tpt
179.0,179.5,62,D4,0.5,0,45,3.0,A Trumpet,Tpt
179.0,179.5,74,D5,0.5,0,45,3.0,A Trumpet,Tpt
179.5,180.0,62,D4,0.5,0,45,10/3,A Trumpet,Tpt
179.5,180.0,74,D5,0.5,0,45,10/3,A Trumpet,Tpt
180.0,180.5,62,D4,0.5,0,45,11/3,A Trumpet,Tpt
180.0,180.5,74,D5,0.5,0,45,11/3,A Trumpet,Tpt
180.5,184.0,58,B-3,3.5,0,46,14/9,A Trumpet,Tpt
180.5,184.0,70,B-4,3.5,0,46,14/9,A Trumpet,Tpt
602/3,201.16666666666666,58,A#3,0.5,0,49,3.0,A Trumpet,Tpt
602/3,201.16666666666666,70,A#4,0.5,0,49,3.0,A Trumpet,Tpt
1207/6,201.66666666666666,58,A#3,0.5,0,49,10/3,A Trumpet,Tpt
1207/6,201.66666666666666,70,A#4,0.5,0,49,10/3,A Trumpet,Tpt
605/3,202.16666666666666,58,A#3,0.5,0,49,11/3,A Trumpet,Tpt
605/3,202.16666666666666,70,A#4,0.5,0,49,11/3,A Trumpet,Tpt
610/3,203.83333333333334,66,F#4,0.5,0,50,41/9,A Trumpet,Tpt
1213/6,205.66666666666666,66,F#4,3.5,0,50,34/9,A Trumpet,Tpt
231.5,232.5,71,B4,1.0,0,55,4.5,A Trumpet,Tpt
232.5,233.0,71,B4,0.5,0,55,1.5,A Trumpet,Tpt
233.25,233.5,71,B4,0.25,0,55,2.25,A Trumpet,Tpt
233.5,235.5,66,F#4,2.0,0,55,2.5,A Trumpet,Tpt
235.5,236.5,75,D#5,1.0,0,56,4.5,A Trumpet,Tpt
235.5,236.0,63,D#4,0.5,0,56,4.5,A Trumpet,Tpt
236.5,237.0,75,D#5,0.5,0,56,1.5,A Trumpet,Tpt
237.25,237.5,75,D#5,0.25,0,56,2.25,A Trumpet,Tpt
237.5,238.0,66,F#4,0.5,0,56,2.5,A Trumpet,Tpt
247.5,248.5,71,B4,1.0,0,59,4.5,A Trumpet,Tpt
248.5,249.0,71,B4,0.5,0,59,1.5,A Trumpet,Tpt
249.25,249.5,71,B4,0.25,0,59,2.25,A Trumpet,Tpt
249.5,251.5,66,F#4,2.0,0,59,2.5,A Trumpet,Tpt
251.5,252.5,75,D#5,1.0,0,60,4.5,A Trumpet,Tpt
251.5,252.0,63,D#4,0.5,0,60,4.5,A Trumpet,Tpt
252.5,253.0,75,D#5,0.5,0,60,1.5,A Trumpet,Tpt
253.25,253.5,75,D#5,0.25,0,60,2.25,A Trumpet,Tpt
253.5,254.0,66,F#4,0.5,0,60,2.5,A Trumpet,Tpt
259.5,260.0,67,G4,0.5,0,62,1.0,A Trumpet,Tpt
260.5,261.0,60,C4,0.5,0,62,2.0,A Trumpet,Tpt
261.25,261.5,60,C4,0.25,0,62,2.75,A Trumpet,Tpt
261.5,262.0,67,G4,0.5,0,62,3.0,A Trumpet,Tpt
262.5,263.0,60,C4,0.5,0,62,4.0,A Trumpet,Tpt
263.5,264.0,66,F#4,0.5,0,63,1.0,A Trumpet,Tpt
267.5,268.0,71,B4,0.5,0,64,1.0,A Trumpet,Tpt
268.5,269.0,64,E4,0.5,0,64,2.0,A Trumpet,Tpt
269.25,269.5,64,E4,0.25,0,64,2.75,A Trumpet,Tpt
269.5,270.0,71,B4,0.5,0,64,3.0,A Trumpet,Tpt
270.5,271.0,64,E4,0.5,0,64,4.0,A Trumpet,Tpt
271.5,272.0,69,A4,0.5,0,65,1.0,A Trumpet,Tpt
275.5,276.0,76,E5,0.5,0,66,1.0,A Trumpet,Tpt
276.5,277.0,69,A4,0.5,0,66,2.0,A Trumpet,Tpt
277.25,277.5,69,A4,0.25,0,66,2.75,A Trumpet,Tpt
277.5,278.0,76,E5,0.5,0,66,3.0,A Trumpet,Tpt
278.5,279.0,69,A4,0.5,0,66,4.0,A Trumpet,Tpt
279.5,280.0,78,F#5,0.5,0,67,1.0,A Trumpet,Tpt
283.5,284.0,71,B4,0.5,0,68,1.0,A Trumpet,Tpt
284.5,285.0,64,E4,0.5,0,68,2.0,A Trumpet,Tpt
285.25,285.5,64,E4,0.25,0,68,2.75,A Trumpet,Tpt
285.5,286.0,71,B4,0.5,0,68,3.0,A Trumpet,Tpt
286.5,287.0,64,E4,0.5,0,68,4.0,A Trumpet,Tpt
