Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
0.0,0.5,55,G3,0.5,0,1,5/3,Violas,Str
0.5,1.0,59,B3,0.5,0,1,2.0,Violas,Str
1.0,1.5,55,G3,0.5,0,1,7/3,Violas,Str
2.5,3.0,57,A3,0.5,0,1,10/3,Violas,Str
3.0,3.5,60,C4,0.5,0,1,11/3,Violas,Str
3.5,4.0,57,A3,0.5,0,1,4.0,Violas,Str
5.0,5.5,57,A3,0.5,0,2,1.0,Violas,Str
5.5,6.0,62,D4,0.5,0,2,4/3,Violas,Str
6.0,6.5,69,A4,0.5,0,2,5/3,Violas,Str
8.5,9.5,72,C5,1.0,0,2,10/3,Violas,Str
9.5,10.0,66,F#4,0.5,0,2,4.0,Violas,Str
16.0,19.0,55,G3,3.0,0,4,5/3,Violas,Str
21.0,21.5,55,G3,0.5,0,5,1.0,Violas,Str
21.5,22.0,59,B3,0.5,0,5,4/3,Violas,Str
22.0,22.5,55,G3,0.5,0,5,5/3,Violas,Str
23.5,24.0,57,A3,0.5,0,5,8/3,Violas,Str
24.0,24.5,60,C4,0.5,0,5,3.0,Violas,Str
24.5,25.0,57,A3,0.5,0,5,10/3,Violas,Str
26.0,26.5,57,A3,0.5,0,6,5/3,Violas,Str
26.5,27.0,62,D4,0.5,0,6,2.0,Violas,Str
27.0,27.5,69,A4,0.5,0,6,7/3,Violas,Str
29.5,30.5,72,C5,1.0,0,6,4.0,Violas,Str
30.5,31.0,66,F#4,0.5,0,6,14/3,Violas,Str
37.0,40.0,52,E3,3.0,0,8,1.0,Violas,Str
51.5,52.0,59,B3,0.5,0,10,4.5,Violas,Str
52.0,52.5,64,E4,0.5,0,11,1.0,Violas,Str
57.0,57.5,64,E4,0.5,0,12,2.0,Violas,Str
57.5,58.0,59,B3,0.5,0,12,2.5,Violas,Str
58.0,58.5,66,F#4,0.5,0,12,3.0,Violas,Str
58.5,59.0,60,C4,0.5,0,12,3.5,Violas,Str
64.0,64.5,64,E4,0.5,0,14,1.0,Violas,Str
64.5,65.0,60,C4,0.5,0,14,4/3,Violas,Str
65.0,65.5,62,D4,0.5,0,14,5/3,Violas,Str
65.5,66.0,59,B3,0.5,0,14,2.0,Violas,Str
66.0,66.5,60,C4,0.5,0,14,7/3,Violas,Str
66.5,67.0,57,A3,0.5,0,14,8/3,Violas,Str
67.0,67.5,59,B3,0.5,0,14,3.0,Violas,Str
67.5,68.0,55,G3,0.5,0,14,10/3,Violas,Str
68.0,68.5,57,A3,0.5,0,14,11/3,Violas,Str
68.5,69.0,54,F#3,0.5,0,14,4.0,Violas,Str
69.0,69.5,57,A3,0.5,0,14,13/3,Violas,Str
69.5,70.0,54,F#3,0.5,0,14,14/3,Violas,Str
70.0,70.5,62,D4,0.5,0,15,1.0,Violas,Str
70.5,71.0,59,B3,0.5,0,15,4/3,Violas,Str
71.0,71.5,60,C4,0.5,0,15,5/3,Violas,Str
71.5,72.0,57,A3,0.5,0,15,2.0,Violas,Str
72.0,72.5,59,B3,0.5,0,15,7/3,Violas,Str
72.5,73.0,55,G3,0.5,0,15,8/3,Violas,Str
