Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
180.0,186.5,43,G2,6.5,0,46,1.0,Contrabasses,Str
1153/6,192.66666666666666,31,G1,0.5,0,48,3.0,Contrabasses,Str
578/3,193.16666666666666,32,G#1,0.5,0,48,10/3,Contrabasses,Str
1159/6,193.66666666666666,33,A1,0.5,0,48,11/3,Contrabasses,Str
581/3,194.16666666666666,34,B-1,0.5,0,48,4.0,Contrabasses,Str
1165/6,194.66666666666666,32,G#1,0.5,0,48,13/3,Contrabasses,Str
584/3,195.16666666666666,31,G1,0.5,0,48,14/3,Contrabasses,Str
1171/6,207.66666666666666,30,F#1,12.5,0,49,28/9,Contrabasses,Str
640/3,213.83333333333334,34,B-1,0.5,0,52,3.0,Contrabasses,Str
1283/6,214.33333333333334,35,B1,0.5,0,52,10/3,Contrabasses,Str
643/3,214.83333333333334,37,C#2,0.5,0,52,11/3,Contrabasses,Str
1289/6,215.33333333333334,35,B1,0.5,0,52,4.0,Contrabasses,Str
646/3,215.83333333333334,34,B-1,0.5,0,52,13/3,Contrabasses,Str
1295/6,216.33333333333334,32,G#1,0.5,0,52,14/3,Contrabasses,Str
649/3,240.33333333333334,30,F#1,24.0,0,53,1.0,Contrabasses,Str
721/3,261.83333333333337,30,F#1,21.5,0,57,1.0,Contrabasses,Str
263.5,264.0,35,B1,0.5,0,61,1.0,Contrabasses,Str
264.5,265.0,30,F#1,0.5,0,61,2.0,Contrabasses,Str
265.25,265.5,30,F#1,0.25,0,61,2.75,Contrabasses,Str
265.5,266.0,35,B1,0.5,0,61,3.0,Contrabasses,Str
266.5,267.0,30,F#1,0.5,0,61,4.0,Contrabasses,Str
267.5,268.0,35,B1,0.5,0,62,1.0,Contrabasses,Str
268.0,268.5,40,E2,0.5,0,62,1.5,Contrabasses,Str
271.5,272.0,35,B1,0.5,0,63,1.0,Contrabasses,Str
272.5,273.0,30,F#1,0.5,0,63,2.0,Contrabasses,Str
273.25,273.5,30,F#1,0.25,0,63,2.75,Contrabasses,Str
273.5,274.0,35,B1,0.5,0,63,3.0,Contrabasses,Str
274.5,275.0,30,F#1,0.5,0,63,4.0,Contrabasses,Str
275.5,276.0,35,B1,0.5,0,64,1.0,Contrabasses,Str
276.0,276.5,40,E2,0.5,0,64,1.5,Contrabasses,Str
279.5,280.0,35,B1,0.5,0,65,1.0,Contrabasses,Str
280.5,281.0,30,F#1,0.5,0,65,2.0,Contrabasses,Str
281.25,281.5,30,F#1,0.25,0,65,2.75,Contrabasses,Str
281.5,282.0,35,B1,0.5,0,65,3.0,Contrabasses,Str
282.5,283.0,30,F#1,0.5,0,65,4.0,Contrabasses,Str
283.5,284.0,35,B1,0.5,0,66,1.0,Contrabasses,Str
284.0,284.5,40,E2,0.5,0,66,1.5,Contrabasses,Str
287.5,288.0,35,B1,0.5,0,67,1.0,Contrabasses,Str
288.5,289.0,30,F#1,0.5,0,67,2.0,Contrabasses,Str
289.25,289.5,30,F#1,0.25,0,67,2.75,Contrabasses,Str
289.5,290.0,35,B1,0.5,0,67,3.0,Contrabasses,Str
290.5,291.0,30,F#1,0.5,0,67,4.0,Contrabasses,Str
291.5,292.0,35,B1,0.5,0,68,1.0,Contrabasses,Str
292.0,292.5,40,E2,0.5,0,68,1.5,Contrabasses,Str
295.5,296.0,35,B1,0.5,0,69,1.0,Contrabasses,Str
310.5,311.0,45,A2,0.5,0,72,4.0,Contrabasses,Str
311.0,311.5,47,B2,0.5,0,72,13/3,Contrabasses,Str
311.5,312.0,45,A2,0.5,0,72,14/3,Contrabasses,Str
312.0,312.5,44,G#2,0.5,0,73,1.0,Contrabasses,Str
312.5,313.0,45,A2,0.5,0,73,4/3,Contrabasses,Str
313.0,313.5,44,G#2,0.5,0,73,5/3,Contrabasses,Str
313.5,314.0,42,F#2,0.5,0,73,2.0,Contrabasses,Str
314.0,314.5,44,G#2,0.5,0,73,7/3,Contrabasses,Str
