onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
34.0,38.0,84,C6,4.0,0,9,2.0,flute,<music21.tie.Tie start>,note,1
38.0,40.0,83,B5,2.0,0,10,2.0,flute,None,note,0
42.0,46.0,86,D6,4.0,0,11,2.0,flute,<music21.tie.Tie start>,note,1
46.0,48.0,84,C6,2.0,0,12,2.0,flute,None,note,0
49.0,50.0,81,A5,1.0,0,13,1.5,flute,None,note,0
50.0,51.0,81,A5,1.0,0,13,2.0,flute,None,note,0
51.0,52.0,81,A5,1.0,0,13,2.5,flute,None,note,0
52.0,55.0,81,A5,3.0,0,14,1.0,flute,None,note,0
55.0,55.25,79,G5,0.25,0,14,2.5,flute,None,note,0
55.25,55.5,77,F5,0.25,0,14,2.625,flute,None,note,0
55.5,55.75,76,E5,0.25,0,14,2.75,flute,None,note,0
55.75,56.0,74,D5,0.25,0,14,2.875,flute,None,note,0
56.0,58.0,72,C5,2.0,0,15,1.0,flute,None,note,0
58.0,60.0,74,D5,2.0,0,15,2.0,flute,None,note,0
60.0,61.0,76,E5,1.0,0,16,1.0,flute,None,note,0
61.0,62.0,81,A5,1.0,0,16,1.5,flute,None,note,0
62.0,63.0,81,A5,1.0,0,16,2.0,flute,None,note,0
63.0,64.0,81,A5,1.0,0,16,2.5,flute,None,note,0
64.0,68.0,81,A5,4.0,0,17,1.0,flute,None,note,0
68.0,69.0,79,G5,1.0,0,18,1.0,flute,None,note,0
69.0,70.0,84,C6,1.0,0,18,1.5,flute,None,note,0
70.0,71.0,86,D6,1.0,0,18,2.0,flute,None,note,0
71.0,72.0,83,B5,1.0,0,18,2.5,flute,None,note,0
72.0,74.0,84,C6,2.0,0,19,1.0,flute,None,note,0
98.0,99.5,88,E6,1.5,0,25,2.0,flute,None,note,0
99.5,100.0,88,E6,0.5,0,25,2.75,flute,None,note,0
100.0,103.0,88,E6,3.0,0,26,1.0,flute,None,note,0
103.0,103.5,86,D6,0.5,0,26,2.5,flute,None,note,0
103.5,104.0,84,C6,0.5,0,26,2.75,flute,None,note,0
104.0,104.5,83,B5,0.5,0,27,1.0,flute,None,note,0
104.5,105.0,84,C6,0.5,0,27,1.25,flute,None,note,0
