onset,offset,role
12,16.0,harm
28,32.0,harm
46,49.0,harm
70,76.0,harm
77,120.0,rhythm
130,136.0,mel
138,140.0,harm
144,157.0,mel
158,160.0,harm
160,169.0,rhythm
174,176.0,mel
176,185.0,rhythm
186,193.0,mel
193,201.0,rhythm
202,208.0,mel
208,280.0,rhythm
280,305.0,rhythm
306,309.0,harm
310,316.0,rhythm
316,320.0,harm
320,352.0,rhythm
352,360.0,rhythm+harm
360,369.0,harm
371,380.0,mel+rhythm
380,390.0,harm
390,400.0,rhythm
400,406.0,harm
406,416.0,rhythm
416,422.0,harm
422,432.0,rhythm
432,446.0,harm
446,473.0,rhythm
474,477.0,harm
477,484.0,rhythm
484,489.0,harm
489,512.0,rhythm
512,520.0,harm
520,527.0,mel+rhythm
526,532.0,rhythm
532,536.0,harm
536,543.0,mel+rhythm
542,551.0,harm
551,557.0,rhythm
557,584.0,harm
598,601.0,harm
622,672.0,rhythm
682,688.0,rhythm
690,692.0,harm
696,708.5,mel
710,721.0,rhythm
726,728.0,mel
728,740.0,rhythm
740,744.0,mel
744,753.0,rhythm
756,760.0,mel
760,768.0,rhythm
768,772.0,mel
772,776.0,harm
780,833.0,harm
840,845.0,mel+rhythm
846,852.0,harm
852,881.0,rhythm
881,913.0,mel
913,1001.0,harm
1001,1015.0,mel+rhythm
1022,1064.0,rhythm
1064,1094.0,harm
1094,1127.0,rhythm
1127,1212.0,harm
1212,1244.0,mel+rhythm
1244,1259.0,mel
1259,1292.0,rhythm
1292,1301.0,rhythm+harm
1301,1316.0,harm
1316,1348.0,rhythm
1348,1364.0,mel
1364,1388.0,harm
