onset,offset,role
12,16.0,harm
28,30.0,harm
38,39.0,harm
40,64.0,rhythm
69,72.0,harm
80,89.0,rhythm
96,105.0,rhythm
111,120.0,rhythm
120,144.0,harm
144,152.0,rhythm
158,160.0,harm
160,168.0,rhythm
174,189.0,mel
192,201.0,rhythm
202,205.0,mel
218,224.0,rhythm
232,280.0,rhythm
308,312.0,rhythm
315,320.0,harm
320,369.0,mel+rhythm
371,389.5,mel+rhythm
399,406.0,harm
414,416.0,mel
416,422.0,harm
430,448.0,harm
476,480.0,rhythm
483,488.5,harm
489,519.0,mel+rhythm
518,528.0,rhythm
528,551.0,mel+rhythm
551,560.0,harm
564,566.0,harm
568,576.0,harm
580,584.0,harm
588,592.0,harm
592,616.0,rhythm
620,624.0,harm
632,640.5,rhythm
648,657.0,rhythm
663,676.0,rhythm
676,678.0,harm
680,704.0,rhythm
710,712.0,harm
712,720.0,rhythm
726,728.0,harm
732,740.5,mel
748,753.0,mel
762,768.0,rhythm
768,772.0,mel
772,776.0,harm
792,805.0,harm
808,825.0,mel+rhythm
828,852.0,harm
852,860.0,mel+rhythm
860,881.0,rhythm+harm
881,912.0,mel
912,1015.0,mel+rhythm
1016,1032.0,harm
1032,1038.0,mel
1038,1047.0,harm
1047,1054.0,mel
1054,1064.0,harm
1064,1076.0,mel
1076,1088.0,harm
1088,1096.0,mel
1127,1244.0,mel+rhythm
1244,1259.0,mel
1268,1292.0,rhythm
1292,1329.5,mel+rhythm
1331,1348.0,rhythm
1348,1388.0,mel
