onset,offset,role
15.0,18.0,mel
81.0,87.0,rhythm
123.0,168.0,rhythm
168.0,228.0,rhythm
276.0,348.0,rhythm
348.0,366.0,harm
378.0,414.0,rhythm
432.0,438.0,rhythm
507.0,513.0,rhythm
549.0,594.0,rhythm
594.0,654.0,rhythm
702.0,774.0,rhythm
774.0,792.0,harm
804.0,840.0,rhythm
858.0,864.0,rhythm
882.0,886.0,rhythm
900.0,945.0,rhythm
1011.0,1053.0,rhythm
1062.0,1071.0,rhythm
1290.0,1312.0,rhythm
1320.0,1335.0,harm
1413.0,1468.0,rhythm
1473.0,1480.0,rhythm
1488.0,1512.0,harm
1521.0,1551.0,rhythm
1566.0,1570.0,rhythm
1596.0,1612.0,rhythm
1623.0,1668.0,rhythm
1734.0,1776.0,rhythm
1785.0,1794.0,rhythm
2013.0,2035.0,rhythm
2043.0,2058.0,harm
2136.0,2191.0,rhythm
2196.0,2203.0,rhythm
2211.0,2235.0,harm
2244.0,2274.0,rhythm
2289.0,2293.0,rhythm
2313.0,2329.0,rhythm
2382.0,2391.0,mel+rhythm
3006.0,3071.0,harm
3072.0,3102.0,harm
3102.0,3166.0,rhythm
3181.0,3184.0,mel
3247.0,3253.0,rhythm
3289.0,3334.0,rhythm
3334.0,3394.0,rhythm
3442.0,3514.0,rhythm
3514.0,3532.0,harm
3544.0,3580.0,rhythm
3598.0,3604.0,rhythm
3622.0,3625.0,rhythm
3625.0,3628.0,rhythm
3646.0,3649.0,rhythm
3649.0,3652.0,rhythm
3652.0,3655.0,rhythm
3655.0,3658.0,rhythm
3661.0,3664.0,rhythm
3664.0,3667.0,rhythm
3667.0,3670.0,rhythm
3682.0,3685.0,rhythm
3751.0,3754.0,rhythm
3754.0,3757.0,rhythm
3760.0,3763.0,rhythm
3763.0,3766.0,rhythm
3769.0,3772.0,rhythm
3772.0,3775.0,rhythm
3778.0,3781.0,rhythm
3781.0,3784.0,rhythm
3784.0,3787.0,rhythm
3787.0,3790.0,rhythm
3790.0,3793.0,rhythm
3802.0,3805.0,rhythm
3805.0,3808.0,rhythm
3808.0,3811.0,rhythm
4051.0,4054.0,rhythm
4063.0,4066.0,harm
4066.0,4069.0,harm
4069.0,4072.0,harm
4072.0,4075.0,harm
4153.0,4156.0,rhythm
4156.0,4159.0,rhythm
4159.0,4162.0,rhythm
4162.0,4165.0,rhythm
4165.0,4168.0,rhythm
4168.0,4171.0,rhythm
4171.0,4174.0,rhythm
4174.0,4177.0,rhythm
4177.0,4180.0,rhythm
4180.0,4183.0,rhythm
4183.0,4186.0,rhythm
4186.0,4189.0,rhythm
4189.0,4192.0,rhythm
4192.0,4195.0,rhythm
4195.0,4198.0,rhythm
4198.0,4201.0,rhythm
4201.0,4204.0,rhythm
4204.0,4207.0,rhythm
4207.0,4210.0,rhythm
4213.0,4216.0,rhythm
4216.0,4219.0,rhythm
4219.0,4222.0,rhythm
4228.0,4231.0,harm
4231.0,4234.0,harm
4234.0,4237.0,harm
4237.0,4240.0,harm
4243.0,4246.0,harm
4246.0,4249.0,harm
4249.0,4252.0,harm
4261.0,4264.0,rhythm
4264.0,4267.0,rhythm
4267.0,4270.0,rhythm
4273.0,4276.0,rhythm
4279.0,4282.0,rhythm
4285.0,4288.0,rhythm
4306.0,4309.0,rhythm
4309.0,4312.0,rhythm
4330.0,4333.0,rhythm
4333.0,4336.0,rhythm
4336.0,4339.0,rhythm
4339.0,4342.0,rhythm
4342.0,4345.0,rhythm
4345.0,4348.0,rhythm
4407.0,4411.0,mel+rhythm
4443.0,4448.0,rhythm
