onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
4.0,4.5,76,E5,0.5,0,2,2.0,oboe2,None,note,0
10.0,10.5,72,C5,0.5,0,4,2.0,oboe2,None,note,0
18.0,19.125,74,D5,1.125,0,7,1.0,oboe2,<music21.tie.Tie start>,note,1
19.125,19.25,76,E5,0.125,0,7,2.125,oboe2,None,note,0
19.25,19.375,74,D5,0.125,0,7,2.25,oboe2,None,note,0
19.375,19.5,73,C#5,0.125,0,7,2.375,oboe2,None,note,0
19.5,19.75,74,D5,0.25,0,7,2.5,oboe2,None,note,0
19.75,20.0,76,E5,0.25,0,7,2.75,oboe2,None,note,0
20.0,20.25,79,G5,0.25,0,7,3.0,oboe2,None,note,0
20.25,20.5,77,F5,0.25,0,7,3.25,oboe2,None,note,0
20.5,20.75,76,E5,0.25,0,7,3.5,oboe2,None,note,0
20.75,21.0,74,D5,0.25,0,7,3.75,oboe2,None,note,0
21.0,21.75,74,D5,0.75,0,8,1.0,oboe2,None,note,0
21.75,22.0,72,C5,0.25,0,8,1.75,oboe2,None,note,0
22.0,23.25,72,C5,1.25,0,8,2.0,oboe2,<music21.tie.Tie start>,note,1
23.25,23.5,73,C#5,0.25,0,8,3.25,oboe2,None,note,0
23.5,23.75,74,D5,0.25,0,8,3.5,oboe2,None,note,0
23.75,24.0,70,B-4,0.25,0,8,3.75,oboe2,None,note,0
24.0,24.5,69,A4,0.5,0,9,1.0,oboe2,None,note,0
54.0,57.0,75,E-5,3.0,0,19,1.0,oboe2,None,note,0
57.0,58.0,74,D5,1.0,0,20,1.0,oboe2,None,note,0
60.0,63.0,77,F5,3.0,0,21,1.0,oboe2,None,note,0
63.0,64.0,75,E-5,1.0,0,22,1.0,oboe2,None,note,0
64.5,65.0,63,E-4,0.5,0,22,2.5,oboe2,None,note,0
65.0,65.5,67,G4,0.5,0,22,3.0,oboe2,None,note,0
65.5,66.0,72,C5,0.5,0,22,3.5,oboe2,None,note,0
66.0,67.0,75,E-5,1.0,0,23,1.0,oboe2,None,note,0
