onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
4.0,4.5,79,G5,0.5,0,2,2.0,oboe1,None,note,0
10.0,10.5,77,F5,0.5,0,4,2.0,oboe1,None,note,0
18.0,19.125,74,D5,1.125,0,7,1.0,oboe1,<music21.tie.Tie start>,note,1
19.125,19.25,76,E5,0.125,0,7,2.125,oboe1,None,note,0
19.25,19.375,74,D5,0.125,0,7,2.25,oboe1,None,note,0
19.375,19.5,73,C#5,0.125,0,7,2.375,oboe1,None,note,0
19.5,19.75,74,D5,0.25,0,7,2.5,oboe1,None,note,0
19.75,20.0,76,E5,0.25,0,7,2.75,oboe1,None,note,0
20.0,20.25,79,G5,0.25,0,7,3.0,oboe1,None,note,0
20.25,20.5,77,F5,0.25,0,7,3.25,oboe1,None,note,0
20.5,20.75,76,E5,0.25,0,7,3.5,oboe1,None,note,0
20.75,21.0,74,D5,0.25,0,7,3.75,oboe1,None,note,0
21.0,21.75,74,D5,0.75,0,8,1.0,oboe1,None,note,0
21.75,22.0,72,C5,0.25,0,8,1.75,oboe1,None,note,0
22.0,23.25,72,C5,1.25,0,8,2.0,oboe1,<music21.tie.Tie start>,note,1
23.25,23.5,73,C#5,0.25,0,8,3.25,oboe1,None,note,0
23.5,23.75,74,D5,0.25,0,8,3.5,oboe1,None,note,0
23.75,24.0,70,B-4,0.25,0,8,3.75,oboe1,None,note,0
24.0,24.5,69,A4,0.5,0,9,1.0,oboe1,None,note,0
52.5,53.0,67,G4,0.5,0,18,2.5,oboe1,None,note,0
53.0,53.5,72,C5,0.5,0,18,3.0,oboe1,None,note,0
53.5,54.0,75,E-5,0.5,0,18,3.5,oboe1,None,note,0
54.0,57.0,79,G5,3.0,0,19,1.0,oboe1,None,note,0
57.0,58.0,77,F5,1.0,0,20,1.0,oboe1,None,note,0
58.5,59.0,68,A-4,0.5,0,20,2.5,oboe1,None,note,0
59.0,59.5,74,D5,0.5,0,20,3.0,oboe1,None,note,0
59.5,60.0,77,F5,0.5,0,20,3.5,oboe1,None,note,0
60.0,63.0,80,A-5,3.0,0,21,1.0,oboe1,None,note,0
63.0,64.0,79,G5,1.0,0,22,1.0,oboe1,None,note,0
64.5,65.0,67,G4,0.5,0,22,2.5,oboe1,None,note,0
65.0,65.5,72,C5,0.5,0,22,3.0,oboe1,None,note,0
65.5,66.0,75,E-5,0.5,0,22,3.5,oboe1,None,note,0
66.0,67.0,79,G5,1.0,0,23,1.0,oboe1,None,note,0
67.0,76.0,84,C6,9.0,0,23,2.0,oboe1,<music21.tie.Tie continue>,note,8
76.0,77.0,78,F#5,1.0,0,26,2.0,oboe1,None,note,0
77.0,78.0,72,C5,1.0,0,26,3.0,oboe1,None,note,0
78.0,79.0,75,E-5,1.0,0,27,1.0,oboe1,None,note,0
79.0,79.5,74,D5,0.5,0,27,2.0,oboe1,None,note,0
79.75,80.0,79,G5,0.25,0,27,2.75,oboe1,None,note,0
80.0,80.125,78,F#5,0.125,0,27,3.0,oboe1,None,note,0
80.125,80.25,79,G5,0.125,0,27,3.125,oboe1,None,note,0
80.25,80.375,81,A5,0.125,0,27,3.25,oboe1,None,note,0
80.375,80.5,79,G5,0.125,0,27,3.375,oboe1,None,note,0
80.5,80.625,77,F5,0.125,0,27,3.5,oboe1,None,note,0
80.625,80.75,76,E5,0.125,0,27,3.625,oboe1,None,note,0
80.75,80.875,77,F5,0.125,0,27,3.75,oboe1,None,note,0
80.875,81.0,74,D5,0.125,0,27,3.875,oboe1,None,note,0
81.0,82.0,72,C5,1.0,0,28,1.0,oboe1,None,note,0
82.0,83.0,74,D5,1.0,0,28,2.0,oboe1,None,note,0
83.0,84.0,76,E5,1.0,0,28,3.0,oboe1,None,note,0
84.0,85.0,77,F5,1.0,0,29,1.0,oboe1,None,note,0
85.0,85.5,74,D5,0.5,0,29,2.0,oboe1,None,note,0
87.0,88.0,74,D5,1.0,0,30,1.0,oboe1,None,note,0
88.0,89.0,76,E5,1.0,0,30,2.0,oboe1,None,note,0
89.0,90.0,77,F5,1.0,0,30,3.0,oboe1,None,note,0
90.0,91.0,79,G5,1.0,0,31,1.0,oboe1,None,note,0
91.0,91.5,76,E5,0.5,0,31,2.0,oboe1,None,note,0
91.5,92.0,76,E5,0.5,0,31,2.5,oboe1,None,note,0
92.0,92.5,76,E5,0.5,0,31,3.0,oboe1,None,note,0
92.5,93.0,76,E5,0.5,0,31,3.5,oboe1,None,note,0
100.0,101.0,76,E5,1.0,0,34,2.0,oboe1,None,note,0
101.0,102.0,74,D5,1.0,0,34,3.0,oboe1,None,note,0
102.0,103.0,79,G5,1.0,0,35,1.0,oboe1,None,note,0
103.0,104.0,78,F#5,1.0,0,35,2.0,oboe1,None,note,0
104.0,105.0,77,F5,1.0,0,35,3.0,oboe1,None,note,0
105.0,106.0,76,E5,1.0,0,36,1.0,oboe1,None,note,0
106.0,106.5,77,F5,0.5,0,36,2.0,oboe1,None,note,0
106.5,107.5,74,D5,1.0,0,36,2.5,oboe1,None,note,0
107.5,108.0,72,C5,0.5,0,36,3.5,oboe1,None,note,0
108.0,108.5,77,F5,0.5,0,37,1.0,oboe1,None,note,0
108.5,109.0,78,F#5,0.5,0,37,1.5,oboe1,None,note,0
109.0,109.5,80,G#5,0.5,0,37,2.0,oboe1,None,note,0
109.5,110.0,81,A5,0.5,0,37,2.5,oboe1,None,note,0
110.0,110.5,73,D-5,0.5,0,37,3.0,oboe1,None,note,0
110.5,111.0,74,D5,0.5,0,37,3.5,oboe1,None,note,0
111.0,111.5,76,E5,0.5,0,38,1.0,oboe1,None,note,0
111.5,112.0,81,A5,0.5,0,38,1.5,oboe1,None,note,0
112.0,112.5,79,G5,0.5,0,38,2.0,oboe1,None,note,0
112.5,113.0,77,F5,0.5,0,38,2.5,oboe1,None,note,0
113.0,113.5,76,E5,0.5,0,38,3.0,oboe1,None,note,0
113.5,114.0,74,D5,0.5,0,38,3.5,oboe1,None,note,0
114.0,115.0,72,C5,1.0,0,39,1.0,oboe1,None,note,0
117.5,118.0,84,C6,0.5,0,40,1.5,oboe1,None,note,0
118.0,118.5,79,G5,0.5,0,40,2.0,oboe1,None,note,0
118.5,119.0,76,E5,0.5,0,40,2.5,oboe1,None,note,0
119.0,120.0,74,D5,1.0,0,40,3.0,oboe1,None,note,0
120.0,120.5,72,C5,0.5,0,41,1.0,oboe1,None,note,0
123.5,124.0,79,G5,0.5,0,42,1.5,oboe1,None,note,0
124.0,124.5,76,E5,0.5,0,42,2.0,oboe1,None,note,0
124.5,125.16666666666667,72,C5,0.6666666666666666,0,42,2.5,oboe1,<music21.tie.Tie start>,note,1
125.16666666666667,125.33333333333334,71,B4,0.16666666666666666,0,42,3.1666666666666665,oboe1,None,note,0
125.33333333333333,125.5,72,C5,0.16666666666666666,0,42,3.3333333333333335,oboe1,None,note,0
125.5,125.66666666666667,76,E5,0.16666666666666666,0,42,3.5,oboe1,None,note,0
125.66666666666667,125.83333333333334,74,D5,0.16666666666666666,0,42,3.6666666666666665,oboe1,None,note,0
125.83333333333333,126.0,71,B4,0.16666666666666666,0,42,3.8333333333333335,oboe1,None,note,0
126.0,127.0,71,B4,1.0,0,43,1.0,oboe1,None,note,0
127.0,127.5,72,C5,0.5,0,43,2.0,oboe1,None,note,0
136.0,136.5,79,G5,0.5,0,46,2.0,oboe1,None,note,0
142.0,142.5,77,F5,0.5,0,48,2.0,oboe1,None,note,0
150.0,151.125,74,D5,1.125,0,51,1.0,oboe1,<music21.tie.Tie start>,note,1
151.125,151.25,76,E5,0.125,0,51,2.125,oboe1,None,note,0
151.25,151.375,74,D5,0.125,0,51,2.25,oboe1,None,note,0
151.375,151.5,73,C#5,0.125,0,51,2.375,oboe1,None,note,0
151.5,151.75,74,D5,0.25,0,51,2.5,oboe1,None,note,0
151.75,152.0,76,E5,0.25,0,51,2.75,oboe1,None,note,0
152.0,152.25,79,G5,0.25,0,51,3.0,oboe1,None,note,0
152.25,152.5,77,F5,0.25,0,51,3.25,oboe1,None,note,0
152.5,152.75,76,E5,0.25,0,51,3.5,oboe1,None,note,0
152.75,153.0,74,D5,0.25,0,51,3.75,oboe1,None,note,0
153.0,153.75,74,D5,0.75,0,52,1.0,oboe1,None,note,0
153.75,154.0,72,C5,0.25,0,52,1.75,oboe1,None,note,0
154.0,155.25,72,C5,1.25,0,52,2.0,oboe1,<music21.tie.Tie start>,note,1
155.25,155.5,73,C#5,0.25,0,52,3.25,oboe1,None,note,0
155.5,155.75,74,D5,0.25,0,52,3.5,oboe1,None,note,0
155.75,156.0,70,B-4,0.25,0,52,3.75,oboe1,None,note,0
156.0,156.5,69,A4,0.5,0,53,1.0,oboe1,None,note,0
184.5,185.0,67,G4,0.5,0,62,2.5,oboe1,None,note,0
185.0,185.5,72,C5,0.5,0,62,3.0,oboe1,None,note,0
185.5,186.0,75,E-5,0.5,0,62,3.5,oboe1,None,note,0
186.0,189.0,79,G5,3.0,0,63,1.0,oboe1,None,note,0
189.0,190.0,77,F5,1.0,0,64,1.0,oboe1,None,note,0
190.5,191.0,68,A-4,0.5,0,64,2.5,oboe1,None,note,0
191.0,191.5,74,D5,0.5,0,64,3.0,oboe1,None,note,0
191.5,192.0,77,F5,0.5,0,64,3.5,oboe1,None,note,0
192.0,195.0,80,A-5,3.0,0,65,1.0,oboe1,None,note,0
195.0,196.0,79,G5,1.0,0,66,1.0,oboe1,None,note,0
196.5,197.0,67,G4,0.5,0,66,2.5,oboe1,None,note,0
197.0,197.5,72,C5,0.5,0,66,3.0,oboe1,None,note,0
197.5,198.0,75,E-5,0.5,0,66,3.5,oboe1,None,note,0
198.0,199.0,79,G5,1.0,0,67,1.0,oboe1,None,note,0
199.0,208.0,84,C6,9.0,0,67,2.0,oboe1,<music21.tie.Tie continue>,note,8
208.0,209.0,78,F#5,1.0,0,70,2.0,oboe1,None,note,0
209.0,210.0,72,C5,1.0,0,70,3.0,oboe1,None,note,0
210.0,211.0,75,E-5,1.0,0,71,1.0,oboe1,None,note,0
211.0,211.5,74,D5,0.5,0,71,2.0,oboe1,None,note,0
211.75,212.0,79,G5,0.25,0,71,2.75,oboe1,None,note,0
212.0,212.125,78,F#5,0.125,0,71,3.0,oboe1,None,note,0
212.125,212.25,79,G5,0.125,0,71,3.125,oboe1,None,note,0
212.25,212.375,81,A5,0.125,0,71,3.25,oboe1,None,note,0
212.375,212.5,79,G5,0.125,0,71,3.375,oboe1,None,note,0
212.5,212.625,77,F5,0.125,0,71,3.5,oboe1,None,note,0
212.625,212.75,76,E5,0.125,0,71,3.625,oboe1,None,note,0
212.75,212.875,77,F5,0.125,0,71,3.75,oboe1,None,note,0
212.875,213.0,74,D5,0.125,0,71,3.875,oboe1,None,note,0
213.0,214.0,72,C5,1.0,0,72,1.0,oboe1,None,note,0
214.0,215.0,74,D5,1.0,0,72,2.0,oboe1,None,note,0
215.0,216.0,76,E5,1.0,0,72,3.0,oboe1,None,note,0
216.0,217.0,77,F5,1.0,0,73,1.0,oboe1,None,note,0
217.0,217.5,74,D5,0.5,0,73,2.0,oboe1,None,note,0
219.0,220.0,74,D5,1.0,0,74,1.0,oboe1,None,note,0
220.0,221.0,76,E5,1.0,0,74,2.0,oboe1,None,note,0
221.0,222.0,77,F5,1.0,0,74,3.0,oboe1,None,note,0
222.0,223.0,79,G5,1.0,0,75,1.0,oboe1,None,note,0
223.0,223.5,76,E5,0.5,0,75,2.0,oboe1,None,note,0
223.5,224.0,76,E5,0.5,0,75,2.5,oboe1,None,note,0
224.0,224.5,76,E5,0.5,0,75,3.0,oboe1,None,note,0
224.5,225.0,76,E5,0.5,0,75,3.5,oboe1,None,note,0
232.0,233.0,76,E5,1.0,0,78,2.0,oboe1,None,note,0
233.0,234.0,74,D5,1.0,0,78,3.0,oboe1,None,note,0
234.0,235.0,79,G5,1.0,0,79,1.0,oboe1,None,note,0
235.0,236.0,78,F#5,1.0,0,79,2.0,oboe1,None,note,0
236.0,237.0,77,F5,1.0,0,79,3.0,oboe1,None,note,0
237.0,238.0,76,E5,1.0,0,80,1.0,oboe1,None,note,0
238.0,238.5,77,F5,0.5,0,80,2.0,oboe1,None,note,0
238.5,239.5,74,D5,1.0,0,80,2.5,oboe1,None,note,0
239.5,240.0,72,C5,0.5,0,80,3.5,oboe1,None,note,0
240.0,240.5,77,F5,0.5,0,81,1.0,oboe1,None,note,0
240.5,241.0,78,F#5,0.5,0,81,1.5,oboe1,None,note,0
241.0,241.5,80,G#5,0.5,0,81,2.0,oboe1,None,note,0
241.5,242.0,81,A5,0.5,0,81,2.5,oboe1,None,note,0
242.0,242.5,73,D-5,0.5,0,81,3.0,oboe1,None,note,0
242.5,243.0,74,D5,0.5,0,81,3.5,oboe1,None,note,0
243.0,243.5,76,E5,0.5,0,82,1.0,oboe1,None,note,0
243.5,244.0,81,A5,0.5,0,82,1.5,oboe1,None,note,0
244.0,244.5,79,G5,0.5,0,82,2.0,oboe1,None,note,0
244.5,245.0,77,F5,0.5,0,82,2.5,oboe1,None,note,0
245.0,245.5,76,E5,0.5,0,82,3.0,oboe1,None,note,0
245.5,246.0,74,D5,0.5,0,82,3.5,oboe1,None,note,0
246.0,247.0,72,C5,1.0,0,83,1.0,oboe1,None,note,0
249.5,250.0,84,C6,0.5,0,84,1.5,oboe1,None,note,0
250.0,250.5,79,G5,0.5,0,84,2.0,oboe1,None,note,0
250.5,251.0,76,E5,0.5,0,84,2.5,oboe1,None,note,0
251.0,252.0,74,D5,1.0,0,84,3.0,oboe1,None,note,0
252.0,252.5,72,C5,0.5,0,85,1.0,oboe1,None,note,0
255.5,256.0,79,G5,0.5,0,86,1.5,oboe1,None,note,0
256.0,256.5,76,E5,0.5,0,86,2.0,oboe1,None,note,0
256.5,257.1666666666667,72,C5,0.6666666666666666,0,86,2.5,oboe1,<music21.tie.Tie start>,note,1
257.1666666666667,257.33333333333337,71,B4,0.16666666666666666,0,86,3.1666666666666665,oboe1,None,note,0
257.3333333333333,257.5,72,C5,0.16666666666666666,0,86,3.3333333333333335,oboe1,None,note,0
257.5,257.6666666666667,76,E5,0.16666666666666666,0,86,3.5,oboe1,None,note,0
257.6666666666667,257.83333333333337,74,D5,0.16666666666666666,0,86,3.6666666666666665,oboe1,None,note,0
257.8333333333333,258.0,71,B4,0.16666666666666666,0,86,3.8333333333333335,oboe1,None,note,0
258.0,259.0,71,B4,1.0,0,87,1.0,oboe1,None,note,0
259.0,259.5,72,C5,0.5,0,87,2.0,oboe1,None,note,0
268.5,269.0,69,A4,0.5,0,90,2.5,oboe1,None,note,0
269.0,269.5,73,C#5,0.5,0,90,3.0,oboe1,None,note,0
269.5,270.0,76,E5,0.5,0,90,3.5,oboe1,None,note,0
270.0,273.0,77,F5,3.0,0,91,1.0,oboe1,None,note,0
273.0,274.0,76,E5,1.0,0,92,1.0,oboe1,None,note,0
274.5,275.0,67,G4,0.5,0,92,2.5,oboe1,None,note,0
275.0,275.5,70,B-4,0.5,0,92,3.0,oboe1,None,note,0
275.5,276.0,76,E5,0.5,0,92,3.5,oboe1,None,note,0
276.0,279.0,79,G5,3.0,0,93,1.0,oboe1,None,note,0
279.0,280.0,78,G-5,1.0,0,94,1.0,oboe1,None,note,0
280.5,281.0,72,C5,0.5,0,94,2.5,oboe1,None,note,0
281.0,281.5,75,E-5,0.5,0,94,3.0,oboe1,None,note,0
281.5,282.0,81,A5,0.5,0,94,3.5,oboe1,None,note,0
282.0,283.0,82,B-5,1.0,0,95,1.0,oboe1,None,note,0
283.0,284.0,78,G-5,1.0,0,95,2.0,oboe1,None,note,0
284.0,285.0,77,F5,1.0,0,95,3.0,oboe1,None,note,0
285.0,287.0,82,B-5,2.0,0,96,1.0,oboe1,<music21.tie.Tie start>,note,1
287.0,288.0,80,A-5,1.0,0,96,3.0,oboe1,None,note,0
288.0,289.0,79,G5,1.0,0,97,1.0,oboe1,None,note,0
289.0,291.0,84,C6,2.0,0,97,2.0,oboe1,<music21.tie.Tie start>,note,1
291.0,292.0,82,B-5,1.0,0,98,1.0,oboe1,None,note,0
292.0,295.0,81,A5,3.0,0,98,2.0,oboe1,<music21.tie.Tie start>,note,1
295.0,296.0,79,G5,1.0,0,99,2.0,oboe1,None,note,0
296.0,297.0,77,F5,1.0,0,99,3.0,oboe1,None,note,0
297.0,297.5,76,E5,0.5,0,100,1.0,oboe1,None,note,0
301.0,301.1666666666667,69,A4,0.16666666666666666,0,101,2.0,oboe1,None,note,0
301.1666666666667,301.33333333333337,68,G#4,0.16666666666666666,0,101,2.1666666666666665,oboe1,None,note,0
301.3333333333333,301.5,69,A4,0.16666666666666666,0,101,2.3333333333333335,oboe1,None,note,0
301.5,301.6666666666667,73,C#5,0.16666666666666666,0,101,2.5,oboe1,None,note,0
301.6666666666667,301.83333333333337,71,B4,0.16666666666666666,0,101,2.6666666666666665,oboe1,None,note,0
301.8333333333333,302.0,69,A4,0.16666666666666666,0,101,2.8333333333333335,oboe1,None,note,0
304.0,305.0,80,G#5,1.0,0,102,2.0,oboe1,None,note,0
305.0,305.1666666666667,79,G5,0.16666666666666666,0,102,3.0,oboe1,None,note,0
305.1666666666667,305.33333333333337,78,F#5,0.16666666666666666,0,102,3.1666666666666665,oboe1,None,note,0
305.3333333333333,305.5,79,G5,0.16666666666666666,0,102,3.3333333333333335,oboe1,None,note,0
305.5,305.6666666666667,82,B-5,0.16666666666666666,0,102,3.5,oboe1,None,note,0
305.6666666666667,305.83333333333337,81,A5,0.16666666666666666,0,102,3.6666666666666665,oboe1,None,note,0
305.8333333333333,306.0,79,G5,0.16666666666666666,0,102,3.8333333333333335,oboe1,None,note,0
306.0,307.0,78,F#5,1.0,0,103,1.0,oboe1,None,note,0
307.0,307.1666666666667,77,F5,0.16666666666666666,0,103,2.0,oboe1,None,note,0
307.1666666666667,307.33333333333337,76,E5,0.16666666666666666,0,103,2.1666666666666665,oboe1,None,note,0
307.3333333333333,307.5,77,F5,0.16666666666666666,0,103,2.3333333333333335,oboe1,None,note,0
307.5,307.6666666666667,80,A-5,0.16666666666666666,0,103,2.5,oboe1,None,note,0
307.6666666666667,307.83333333333337,79,G5,0.16666666666666666,0,103,2.6666666666666665,oboe1,None,note,0
307.8333333333333,308.0,77,F5,0.16666666666666666,0,103,2.8333333333333335,oboe1,None,note,0
308.0,309.0,76,E5,1.0,0,103,3.0,oboe1,None,note,0
309.0,309.5,77,F5,0.5,0,104,1.0,oboe1,None,note,0
330.5,330.875,74,D5,0.375,0,111,1.5,oboe1,None,note,0
330.875,331.0,70,B-4,0.125,0,111,1.875,oboe1,None,note,0
331.0,331.5,77,F5,0.5,0,111,2.0,oboe1,None,note,0
331.5,332.0,82,B-5,0.5,0,111,2.5,oboe1,None,note,0
332.5,332.875,74,D5,0.375,0,111,3.5,oboe1,None,note,0
332.875,333.0,69,A4,0.125,0,111,3.875,oboe1,None,note,0
333.0,333.5,78,F#5,0.5,0,112,1.0,oboe1,None,note,0
333.5,334.0,81,A5,0.5,0,112,1.5,oboe1,None,note,0
334.5,334.875,74,D5,0.375,0,112,2.5,oboe1,None,note,0
334.875,335.0,70,B-4,0.125,0,112,2.875,oboe1,None,note,0
335.0,335.5,79,G5,0.5,0,112,3.0,oboe1,None,note,0
335.5,336.0,82,B-5,0.5,0,112,3.5,oboe1,None,note,0
336.5,336.875,72,C5,0.375,0,113,1.5,oboe1,None,note,0
336.875,337.0,67,G4,0.125,0,113,1.875,oboe1,None,note,0
337.0,337.5,76,E5,0.5,0,113,2.0,oboe1,None,note,0
337.5,338.0,79,G5,0.5,0,113,2.5,oboe1,None,note,0
338.5,338.875,72,C5,0.375,0,113,3.5,oboe1,None,note,0
338.875,339.0,69,A4,0.125,0,113,3.875,oboe1,None,note,0
339.0,339.5,77,F5,0.5,0,114,1.0,oboe1,None,note,0
339.5,340.0,81,A5,0.5,0,114,1.5,oboe1,None,note,0
340.5,340.875,71,B4,0.375,0,114,2.5,oboe1,None,note,0
340.875,341.0,65,F4,0.125,0,114,2.875,oboe1,None,note,0
341.0,341.5,74,D5,0.5,0,114,3.0,oboe1,None,note,0
341.5,342.0,77,F5,0.5,0,114,3.5,oboe1,None,note,0
342.0,342.5,76,E5,0.5,0,115,1.0,oboe1,None,note,0
342.5,342.875,76,E5,0.375,0,115,1.5,oboe1,None,note,0
342.875,343.0,76,E5,0.125,0,115,1.875,oboe1,None,note,0
343.0,343.5,76,E5,0.5,0,115,2.0,oboe1,None,note,0
343.5,344.0,76,E5,0.5,0,115,2.5,oboe1,None,note,0
344.0,344.5,76,E5,0.5,0,115,3.0,oboe1,None,note,0
344.5,345.0,76,E5,0.5,0,115,3.5,oboe1,None,note,0
345.0,345.5,76,E5,0.5,0,116,1.0,oboe1,None,note,0
345.5,345.875,76,E5,0.375,0,116,1.5,oboe1,None,note,0
345.875,346.0,76,E5,0.125,0,116,1.875,oboe1,None,note,0
346.0,346.5,76,E5,0.5,0,116,2.0,oboe1,None,note,0
346.5,347.0,76,E5,0.5,0,116,2.5,oboe1,None,note,0
347.0,347.5,76,E5,0.5,0,116,3.0,oboe1,None,note,0
347.5,348.0,76,E5,0.5,0,116,3.5,oboe1,None,note,0
348.0,348.5,76,E5,0.5,0,117,1.0,oboe1,None,note,0
349.0,350.0,79,G5,1.0,0,117,2.0,oboe1,None,note,0
350.0,351.0,80,A-5,1.0,0,117,3.0,oboe1,None,note,0
351.0,351.5,79,G5,0.5,0,118,1.0,oboe1,None,note,0
352.0,353.0,79,G5,1.0,0,118,2.0,oboe1,None,note,0
353.0,354.0,80,A-5,1.0,0,118,3.0,oboe1,None,note,0
354.0,354.5,79,G5,0.5,0,119,1.0,oboe1,None,note,0
355.0,355.5,79,G5,0.5,0,119,2.0,oboe1,None,note,0
357.0,358.0,72,C5,1.0,0,120,1.0,oboe1,None,note,0
358.0,359.0,76,E5,1.0,0,120,2.0,oboe1,None,note,0
359.0,360.0,77,F5,1.0,0,120,3.0,oboe1,None,note,0
360.0,361.0,79,G5,1.0,0,121,1.0,oboe1,None,note,0
361.0,361.5,76,E5,0.5,0,121,2.0,oboe1,None,note,0
361.5,362.0,84,C6,0.5,0,121,2.5,oboe1,None,note,0
362.0,362.5,84,C6,0.5,0,121,3.0,oboe1,None,note,0
362.5,363.0,84,C6,0.5,0,121,3.5,oboe1,None,note,0
363.0,364.0,76,E5,1.0,0,122,1.0,oboe1,None,note,0
364.0,365.0,77,F5,1.0,0,122,2.0,oboe1,None,note,0
365.0,366.0,79,G5,1.0,0,122,3.0,oboe1,None,note,0
366.0,367.0,81,A5,1.0,0,123,1.0,oboe1,None,note,0
367.0,367.5,77,F5,0.5,0,123,2.0,oboe1,None,note,0
367.5,368.0,81,A5,0.5,0,123,2.5,oboe1,None,note,0
368.0,368.5,81,A5,0.5,0,123,3.0,oboe1,None,note,0
368.5,369.0,81,A5,0.5,0,123,3.5,oboe1,None,note,0
379.1666666666667,379.33333333333337,80,A-5,0.16666666666666666,0,127,2.1666666666666665,oboe1,None,note,0
379.3333333333333,379.5,79,G5,0.16666666666666666,0,127,2.3333333333333335,oboe1,None,note,0
379.5,379.6666666666667,79,G5,0.16666666666666666,0,127,2.5,oboe1,None,note,0
379.6666666666667,379.83333333333337,79,G5,0.16666666666666666,0,127,2.6666666666666665,oboe1,None,note,0
379.8333333333333,380.0,79,G5,0.16666666666666666,0,127,2.8333333333333335,oboe1,None,note,0
380.0,380.5,79,G5,0.5,0,127,3.0,oboe1,None,note,0
380.5,381.0,84,C6,0.5,0,127,3.5,oboe1,None,note,0
381.1666666666667,381.33333333333337,78,G-5,0.16666666666666666,0,128,1.1666666666666667,oboe1,None,note,0
381.3333333333333,381.5,77,F5,0.16666666666666666,0,128,1.3333333333333333,oboe1,None,note,0
381.5,381.6666666666667,77,F5,0.16666666666666666,0,128,1.5,oboe1,None,note,0
381.6666666666667,381.83333333333337,77,F5,0.16666666666666666,0,128,1.6666666666666667,oboe1,None,note,0
381.8333333333333,382.0,77,F5,0.16666666666666666,0,128,1.8333333333333333,oboe1,None,note,0
382.0,382.5,77,F5,0.5,0,128,2.0,oboe1,None,note,0
382.5,383.0,82,B-5,0.5,0,128,2.5,oboe1,None,note,0
384.0,384.5,70,B-4,0.5,0,129,1.0,oboe1,None,note,0
384.5,385.0,71,B4,0.5,0,129,1.5,oboe1,None,note,0
385.0,385.5,73,C#5,0.5,0,129,2.0,oboe1,None,note,0
385.5,386.0,74,D5,0.5,0,129,2.5,oboe1,None,note,0
